id,nombre_comercial,id_externo,precio
4580,Queso mascarpone gorgonzola Quesería del Mundo 180 g,299589,2.99
4583,Queso de oveja añejo y picante Osado Dia El Cencerro 200 g,302652,3.89
4584,Queso de untar con piña Castello 125 g,135172,2.59
4585,Queso de cabra roquefort Quesería del Mundo 150 g,299879,3.25
4586,Queso fresco bajo en sal Dia Láctea 4 x 62.5 g,255335,1.35
4587,Queso Tetilla D.O.P. Dia El Cencerro 550 g,299087,5.75
4589,Queso gouda con comino Quesería del Mundo 200 g,299583,2.89
4590,Queso mezcla Evolución Dia El Cencerro 200 g,303984,2.98
4591,Queso de cabra curado Hollandse Geitenkaas I.G.P. 175 g,307161,3.49
4593,Queso fresco protein plus Burgo de Arias tarrina 3 x 70 g,292414,2.49
4594,Queso en dados para ensaladas García Baquero 2 x 50 g,306964,1.99
4596,Queso gouda viejo Dia Selección Mundial 200 g,265535,2.89
4597,Queso de oveja curado trufado Vega Sotuélamos 170 g,282774,4.85
4600,Queso de oveja al romero Vega Sotuélamos 170 g,282773,3.99
4601,Queso curado La Cava Barus García Baquero 250 g,247155,5.25
4602,Queso de untar con queso de cabra Philadelphia 150 g,309818,2.49
4603,Queso de untar natural Soignon 140 g,310168,2.39
4606,Queso azul Quesería del Mundo 150 g,299577,2.75
4607,Rulo de queso de vaca Dia Láctea 140 g,295594,1.59
4609,Crema de queso azul President 125 g,188104,1.95
4610,Queso de vaca Canalla Dia El Cencerro 200 g,308405,3.0
4611,Queso quark con melocotón y maracuyá alto en proteínas Dia Láctea 200 g,297313,1.29
4612,Ricotta Dia Selección Mundial 250 g,302349,1.99
4613,Requesón Dia El Cencerro 200 g,294203,1.09
4616,Aperitivo de maíz con sabor a mantequilla Jumpers 100 g,189130,1.45
4618,Galletas palets de mantequilla St Michel caja 150 g,6547,1.99
4619,Tostas de pan mariñeiras Daveiga 200 g,222645,2.25
4620,Galletas sabor mantequilla sin gluten Galleteca de Dia bolsa 120 g,303807,1.59
4621,Filetes de merluza rebozados Dia Mari Marinera 500 g,307451,4.29
4622,Tortilla de patata estilo casero 41% huevo Dia Al Punto 600 g,299100,3.29
4623,Figuras de conejo y huevos de Pascua Cosmo 90 g,293276,1.79
4624,Mini huevos de chocolate rellenos Dia Temptation bolsa 150 g,291612,2.79
4625,Espaguetis al huevo Dia Al Diante 500 g,301168,1.4
4628,Bizcochos con huevo Galleteca de Dia bolsa 400 g,5543,1.75
4629,Huevos de chocolate rellenos de crema de avellana Dia Temptation 180 g,305813,2.99
4631,Huevos de chocolate con sorpresa 3 unidades Kinder caja 60 g,76578,3.99
4632,Espaguetis al huevo Gallo 450 g,100308,1.72
4634,Galletas huevos de cereales con chocolate Artiach Dinosaurus caja 140 g,207884,2.29
4635,"Ensalada de pasta, atún y huevo Dia Al Punto 265 g",272835,2.79
4637,Nata montada congelada Somosierra 240 g,14439,2.65
4638,Tarta laminada nata y chocolate Dia Temptation 525 g,129278,2.29
4639,Helado cono nata y fresa Dia Temptation 4 x 68 g,291350,1.89
4640,Barquillos rellenos de nata Galleteca de Dia bolsa 210 g,220173,1.0
4641,Helado cono nata Dia Temptation 4 x 68 g,44140,1.89
4642,Helado cono nata y caramelo Dia Temptation 4 x 68 g,73523,1.89
4643,Pringles sour cream & onion 165 g,18356,2.65
4644,Preparado para montar nata natafix Dr. Oetker caja 30 g,255816,1.49
4645,Helado corte tres sabores Dia Temptation 523 g,21122,1.89
4646,Helado cono nata y chocolate Dia Temptation 4 x 68 g,44142,1.89
4647,Golosinas de fresas con nata Fini bolsa 75 g,224975,1.09
4648,Pizza carbonara Dia Al Punto 465 g,266017,3.99
4649,Sándwich de nata Dia Temptation 6 x 50 g,271108,1.99
4650,Caramelos clásicos de nata sin azúcar Werther's bolsa 90 g,66713,2.39
4651,Sándwich de nata y chocolate Somosierra 6 x 50 g,15828,3.45
4652,Helado mini bombón sin azúcar clásico y almendrado Dia Temptation 6 x 36 g,291267,2.89
4653,Bracitos rellenos de nata Dulcesol bolsa 120 g,271500,1.0
4654,Cornetto mini 8 x 36 g,189889,4.99
4655,Helado bombón chocolate negro Dia Temptation 4 x 83 g,19520,2.49
4656,Regaliz sabor nata fresa Fini caja 290 g,289704,3.15
4657,Caramelos de nata Werther's bolsa 135 g,42678,1.99
4658,Golosinas mini aros de fresa y nata Trolli bolsa 100 g,309502,1.09
4659,Tarrina de helado stracciatella Dia Temptation 525 g,44145,2.99
4661,Helado sándwich de nata sin azúcar añadido Dia Temptation 6 x 50 g,271095,2.29
4662,Maxibon nata Nestlé 4 x 96 g,4313,4.49
4663,Maxibon mini nata Nestlé 6 x 51 g,42869,5.99
4664,Tarrina de helado pink pastel Dia Temptation 350 g,309600,2.99
4665,Pringles sour cream & onion 70 g,250241,1.5
4666,Banana granel 900 g aprox.,42070,1.0
4667,Fresón bandeja 500 g,12254,3.39
4672,Frutos rojos congelados Dia Fruticampo bolsa 300 g,305811,1.59
4673,Kiwi bandeja 700 g,270541,2.79
4674,Mango bandeja 2 unidades,166057,1.99
4676,Manzana roja dulce selección granel 500 g aprox.,69,1.35
4677,Aguacate bandeja 450 g,220373,2.49
4678,Arándanos vaso 170 g,190387,2.99
4679,Naranja Torres malla 1.5 Kg,257840,1.99
4680,Plátano de Canarias El afortunado 950 g aprox.,142776,3.22
4681,Limones malla 750 g,11463,1.99
4683,Pera D.O.P. Rincon de soto granel 800 g aprox.,32063,1.83
4684,Mandarina granel 500 g aprox.,84,1.25
4685,Arándanos rojos deshidratados Dia Naturmundo 150 g,274779,1.73
4686,Coco troceado bio Genuine coconut bolsa 56 g,280342,0.99
4687,Frambuesas bandeja 125 g,133913,2.19
4688,Ciruela roja bandeja 500 g,287168,1.99
4689,Mandarina hoja malla 1 Kg,270377,2.69
4699,Mandarina selección malla 750 g,206952,2.79
4700,Aguacate granel 1 Kg aprox.,42069,5.69
4701,Fresón bandeja 1 Kg,46390,5.69
4702,Melón piel de sapo unidad 2.5 Kg aprox.,28887,5.23
4703,Naranja selección granel 1 Kg aprox.,175058,1.99
4704,Pera rocha bandeja 500 g,5821,1.79
4705,Medio melón bollo unidad 1.25 Kg aprox.,283367,3.99
4706,Sandía selección unidad 3.5 Kg aprox.,302095,9.07
4707,Pasas sultanas Dia Naturmundo 200 g,14914,1.44
4709,Dátiles sin hueso Dia Naturmundo 250 g,293253,1.89
4710,Frutas variadas en almíbar Dia Fruticampo 240 g,301694,1.59
4711,Mix de frutas deshidratadas Dia Naturmundo 200 g,292501,1.9
4712,Dátiles Frit ravich 500 g,125796,2.72
4714,Limón selección unidad,302312,0.59
4715,Kiwi Zespri bandeja 500 g,17968,2.19
4716,Aguacate light unidad,32070,2.5
4718,Pera blanquilla bandeja 500 g,279376,1.39
4719,Kiwi Raices bandeja 375 g,190860,2.69
4720,Melón premium Bollo unidad 2.5 Kg aprox.,283354,7.48
4721,Pera Ercolina bandeja 500 g,278651,1.99
4722,Kiwi amarillo bandeja 575 g,307082,3.59
4723,Caramelos masticables sabor frutas Mentos bolsa 2 x 38 g,257843,1.99
4724,Caramelos surtidos sabor frutas Pictolin bolsa 480 g,270411,2.99
4725,Zumo de frutas con hierro Hohes c botella 1 L,283982,3.09
4726,Zumo de mango y lima Dia Saborfera 1 L,309232,1.89
4727,Zumo de plátano y maracuyá Dia Saborfera 1 L,309233,1.89
4728,Pera en almíbar Norvi 240 g,305854,1.89
4729,Piña en su jugo en trozos Norvi 270 g,302081,1.89
4730,Zumo de manzana y té blanco Dia Saborfera 1 L,309306,1.89
4731,Zumo de frutas con vitamina d Hohes c botella 1 L,284035,3.09
4732,Plátano bio bolsa 1 Kg aprox.,170563,3.29
4733,Aguacate bio bandeja 400 g,245089,2.99
4734,Piña dulce tropical unidad 1.6 Kg aprox.,190710,3.66
4735,Plátano macho para freír granel 1 Kg aprox.,53584,2.99
4736,Limón bio malla 500 g,32375,1.79
4739,Melocotón en almíbar Dia Fruticampo 3 x 115 g,75604,2.45
4740,Piña en su jugo en rodajas Dia Fruticampo 3 x 137 g,1807,2.48
4742,Mermelada de frutas del bosque extra Dia Fruticampo frasco 320 g,212871,2.59
4743,Cereales copos de trigo con fruta y fibra Gran Dia caja 500 g,37176,2.49
4745,Mermelada de frutas silvestres extra Dia Fruticampo frasco 320 g,212873,2.59
4747,Barritas de fruta y cacahuete Nakd caja 140 g,292863,3.19
4748,Caramelos masticables fruit mix Mentos bolsa 160 g,243268,2.75
4749,Piña en su jugo en rodajas Del monte lata 3 x 140 g,276992,4.59
4750,Polo smoothie de frutas 65% Dia Temptation 6 x 52 g,256139,2.29
4751,Polo de frutas y verdura Dia Vegedia 6 x 52 g,271066,2.49
4752,Helado sorbete sabores zumo de frutas Dia Temptation 5 x 80 g,128846,1.99
4753,Helado sorbete remolino de sabores 7 unidades Dia Temptation caja 455 g,271101,2.39
4754,Golosinas fruta tropical con 8% zumo Dia Marcelo Caramelo bolsa 100 g,306392,0.95
4755,Puré de frutas con galleta Dia Fruticampo pack 2 x 130 g,304122,1.75
4756,Puré de frutas variadas Hero frasco 190 g,296343,1.45
4757,Bizcocho con fruta confitada Mandul bolsa 180 g,300604,1.55
4758,Puré de fruta variada con avena Dia Fruticampo pack 2 x 130 g,304123,1.75
4759,Barritas de fruta con frutos secos y arándanos Nakd caja 140 g,271171,3.19
4760,Barritas con fruta para periquitos Biazoo bolsa 60 g,288261,1.39
4913,Bastones de zanahoria 180 g,257590,1.79
4761,Mermelada de frutas del bosque La vieja fábrica frasco 280 g,301391,2.89
4762,Néctar de frutas del bosque Cofrutos 1 L,310644,1.65
4763,Palotes masticables de frutas Palotes bolsa 90 g,253743,1.05
4764,Caramelos masticables sabor fruta ácida fruits Skittles bolsa 152 g,303184,2.99
4765,Puré de 7 frutas sin gluten Nestlé pack 4 x 100 g,149704,3.25
4766,Caramelos masticables sabor a frutas Dia Marcelo Caramelo bolsa 300 g,295316,1.49
4767,Bebida de zumo de frutas hawaii Dia Saborfera 1.5 L,207817,1.45
4768,Pouch post entreno de frutas Dia Naturmundo 90 g,305252,0.95
4769,Pouch pre entreno de frutas Dia Naturmundo 90 g,305251,0.95
4770,Refresco de mix de frutas zero sin gas San Benedetto 400 ml,263611,0.99
4772,Bebida de zumo 10 frutas sin azúcares añadidos Juver Disfruta brik 6 x 200 ml,141192,2.85
4773,Mermelada de higo extra 60% fruta Dia Fruticampo frasco 320 g,183577,1.99
4774,Mermelada de ciruela y kiwi extra 60% fruta Dia Fruticampo frasco 320 g,183576,1.99
4775,Mango unidad,52465,1.89
4776,Lima 3 unidades malla 200 g,244559,1.19
4777,Pomelo 2 unidades,190851,1.0
4779,Pirulo fruity mix Nestlé 408 g,283605,5.99
4781,Bebida de zumo con maracuyá vitalidad Dia Saborfera 330 ml,309230,0.75
4782,Bebida de zumo con té matcha detox Dia Saborfera 330 ml,309229,0.75
4783,Bebida de zumo multifrutas Granini 1 L,147839,2.89
4785,Champan infantil Champin 75 cl,105395,3.39
4786,"Smoothie de manzana, mango y maracuyá Don Simón 330 ml",308894,1.15
4787,Smoothie mix de bayas Don Simón 330 ml,308895,1.15
4788,Smoothie antioxidante Dia Naturmundo 150 ml,305249,1.75
4789,Smoothie detox Dia Naturmundo 150 ml,305248,1.75
4790,Smoothie energy Dia Naturmundo 150 ml,305247,1.75
4791,Smoothie belleza Dia Naturmundo 150 ml,305250,1.75
4792,Simon life de naranja 1.5 L,46425,1.85
4794,Bebida multifrutas Surprise drinks 300 ml,268231,1.49
4796,"Zumo de piña, manzana y uva pack 6 x 200 ml",146298,1.55
4798,"Zumo de piña, manzana y uva Don Simón pack 6 x 200 ml",187166,2.15
4800,Vino blanco Oceanus 75 cl,265817,2.15
4802,"Zumo de arándano, manzana y uva 100% natural Don Simón 750 ml",261862,2.5
4803,Bebida de zumo de naranja y mango Granini 1 L,74805,2.89
4804,"Puré de manzana, pera y melocotón Dia Fruticampo pack 2 x 130 g",304121,1.75
4805,Gel de ducha melocotón Dia Imaqe 400 ml,310225,1.45
4806,"Zumo de uva, granada y aronia Dia Saborfera 1 L",274804,1.89
4808,Alimento para perros mini Ultima bolsa 1.5 Kg,5134,8.15
4809,Pulpa de aguacate Dia Al Punto tarrina 125 g,289184,1.49
4810,Mermelada de fresa extra Dia Fruticampo frasco 390 g,135272,1.5
4811,Dulce de membrillo Dia Fruticampo tarrina 350 g,277824,1.29
4812,Mermelada de melocotón extra Dia Fruticampo frasco 390 g,135271,1.5
4813,Carne de membrillo Dia Fruticampo tarrina 250 g,277825,1.99
4814,Mermelada de fresa 0% sin azúcares añadidos Dia Fruticampo frasco 330 g,141570,1.6
4815,Mermelada de albaricoque extra Dia Fruticampo frasco 390 g,148313,1.46
4817,Mermelada de arándanos extra Dia Fruticampo frasco 320 g,212874,2.19
4818,Mermelada de fresa extra Dia Fruticampo frasco 650 g,20568,2.39
4819,Mermelada de melocotón 0% sin azúcares añadidos Dia Fruticampo frasco 330 g,143249,1.6
4914,Calabacín crü 400 g,54878,1.69
4820,Mermelada de frambuesa La vieja fábrica frasco 280 g,301443,2.89
4821,Mermelada de ciruela extra Dia Fruticampo frasco 390 g,141571,1.6
4822,Mermelada de melocotón extra Dia Fruticampo frasco 650 g,20586,2.39
4824,Mermelada de melocotón La vieja fábrica frasco 280 g,301392,2.69
4825,Mermelada de fresa La vieja fábrica frasco 280 g,301390,2.89
4826,Mermelada de ciruela extra Dia Fruticampo frasco 650 g,20577,2.39
4827,Mermelada de tomate extra Dia Fruticampo frasco 320 g,213266,1.42
4830,Mermelada de fresas de temporada de Huelva Hero frasco 350 g,161423,2.69
4831,Mermelada de fresa extra Helios frasco 340 g,78698,2.1
4832,Mermelada de arándanos La vieja fabrica frasco 280 g,203442,3.35
4833,Mermelada de frambuesa extra Dia Fruticampo frasco 320 g,212872,2.59
4834,Mermelada de melocotón de temporada Hero frasco 350 g,161432,2.69
4836,Mermelada de fresas 0% azúcares añadidos Hero frasco 280 g,246213,2.99
4837,Mermelada de naranja amarga diet La vieja fabrica frasco 290 g,181197,2.89
4838,Mermelada de melocotón 0% azúcares añadidos Hero frasco 280 g,246214,2.99
4839,Mermelada de melocotón extra Helios frasco 340 g,59513,2.1
4840,Mermelada de naranja amarga La vieja fábrica frasco 290 g,301393,2.69
4841,Mermelada de albaricoque 0% sin azúcares añadidos Dia Fruticampo frasco 330 g,306539,1.6
4842,Mermelada de ciruela 0% sin azúcares añadidos Dia Fruticampo frasco 330 g,306538,1.6
4843,Mermelada de cerezas 0% azúcares añadidos Hero frasco 280 g,303873,3.49
4844,Mermelada de albaricoque extra Helios frasco 340 g,187209,2.1
4845,Mermelada de ciruela 0% azúcares añadidos Hero frasco 280 g,246216,2.99
4846,Mermelada de melocotón diet La vieja fabrica frasco 280 g,232314,2.89
4847,Mermelada de frambuesa diet La vieja fábrica frasco 280 g,229936,3.25
4848,Mermelada de fresas clásica Hero frasco 330 g,246209,2.19
4849,Mermelada de fresa de Huelva Helios Purafruta frasco 250 g,301821,2.99
4850,Mermelada de fresas diet La vieja fábrica frasco 280 g,176702,2.99
4851,Mermelada de albaricoque 0% azúcares añadidos Hero frasco 280 g,279374,2.99
4852,Mermelada de piña La vieja fábrica frasco 280 g,305620,2.69
4853,Mermelada de tomate La vieja fábrica frasco 280 g,307109,2.85
4854,Mermelada de mora de zarza diet La vieja fábrica frasco 280 g,307070,2.99
4855,Mermelada de fresa 0% azúcares añadidos Helios pack 10 x 25 g,211535,1.85
4857,Mermelada de melocotón 0% azúcares añadidos Helios pack 10 x 25 g,310485,1.85
4858,Surtido vegetal bandeja 950 g aprox.,163571,1.99
4859,Calabacín unidad 350 g aprox.,93,0.7
4860,Salteado de verduras Dia Al Punto 400 g,267132,0.99
4861,Parrillada de verduras asadas Dia Al Punto 400 g,267133,1.55
4862,Braseado de verduras con pollo asado Dia Al Punto 400 g,267138,1.99
4867,Cogollos 3 unidades,11461,1.19
4868,Espinacas Dia Vegecampo bolsa 250 g,105301,1.29
4872,Quinoa con verduras  Dia Al Punto 400 g,267140,1.99
4873,Mezlca de setas Dia Vegecampo 400 g,84650,1.43
4876,Puerro unidad,273369,0.79
4877,Pepino granel 1 Kg aprox.,272355,2.49
4879,Patatas granel 1 Kg aprox.,5631,1.89
4880,Verduras en tempura Dia Al Punto 400 g,304390,2.69
4881,Mezcla de pimientos Dia Vegecampo 400 g,283127,1.16
4882,Ajo blanco malla 250 g,15437,1.79
4883,Pisto de verduras con tomate Dia Al Punto 450 g,267137,1.99
4884,Rúcula Dia Vegecampo bolsa 50 g,212745,0.89
4886,Seta ostra bandeja 200 g,13337,1.49
4887,Canónigos Dia Vegecampo bolsa 70 g,105782,0.99
4889,Coliflor unidad 1.2 Kg aprox.,278856,2.39
4891,Brotes de espinaca baby Dia Vegecampo bolsa 70 g,272830,0.99
4893,Brócoli Dia Vegecampo 900 g,264185,1.89
4894,Tomate mini chocmato bandeja 250 g,309792,1.89
4895,Rollitos de primavera Dia Al Punto 320 g,303813,1.99
4896,Verduras para sofrito Findus 250 g,243337,2.79
4897,Judía redonda bandeja 250 g,190539,1.49
4899,Tomate Murice bandeja 400 g,301318,1.99
4900,Pimientos Sweet palermo 250 g,285848,1.89
4901,Acelga Dia Vegecampo bolsa 250 g,212744,1.29
4903,Tomate Adora bandeja 300 g,10770,2.39
4904,Verduras para paella Dia Vegecampo 450 g,30389,0.99
4905,Verduras al vapor gourmet Findus 350 g,202652,3.39
4906,Apio 500 g,21242,1.0
4908,Tomate maravilla bolsa 750 g aprox.,190752,2.99
4909,Cilantro bandeja 20 g,233088,1.29
4917,Brócoli empanado Cocinarte 400 g,309487,3.99
4918,Salteado receta campestre Findus 500 g,125268,3.59
4919,Brócoli Ybarra 370 g,308604,2.49
4921,Lechuga iceberg lavada Dia Vegecampo bolsa 200 g,272828,0.89
4922,Tomate Monterosa bandeja 500 g,307915,2.49
4924,Cebolla frita Toptaste 150 g,307870,1.29
4926,Gyozas de pollo y verduras al teppanyaki Dia Al Punto 140 g,266806,2.99
4927,Espinacas Dia Vegecampo 425 g,301584,1.55
4928,Lasaña de verdura Dia Al Punto 300 g,275228,1.59
4929,Menestra de la huerta Findus 650 g,41515,4.99
4934,Garbanzos con verduras Luengo 400 g,189831,1.55
4935,Crema de verduras mediterráneas Knorr 500 ml,261929,2.49
4938,Arroz cocido con verduras Socarraet bandeja 280 g,309264,3.49
4940,Sopa de verduras con picatostes Gallina Blanca Sopinstant 51 g,1465,1.49
4941,Crema de verduras de la huerta Knorr 500 ml,261934,2.49
4942,Ensaladilla rusa deshidratada Trevijano 110 g,46561,2.5
4943,Alubias blancas con verduras Dia Vegecampo 400 g,50647,1.19
4944,Gnocchis con pollo y verduras Dia Al Punto 450 g,303315,2.25
4945,Ensalada china Dia Vegecampo 180 g,53199,1.25
4946,Sopa jardinera Gallina Blanca 77 g,187476,0.89
4947,Sopa de verduras Gallina Blanca 51 g,1459,0.89
4948,Ensalada de garbanzos y verduras Dia Vegecampo 370 g,304400,1.99
4949,Caldo vegetal Knorr 12 unidades,42923,1.79
4950,Sopa juliana Trevijano 100 g,50310,2.5
4951,Lunch Bowl de lentejas Bonduelle 250 g,277677,2.99
4952,Ensalada mediterránea de atún MSC Dia Mari Marinera 150 g,44609,1.35
4953,Ensalada milanesa de atún MSC Dia Mari Marinera 150 g,44607,1.35
4954,Lentejas con verduras Dia Al Punto 430 g,155804,1.2
4956,Lunch bowl de espelta Bonduelle 250 g,290517,2.99
4957,Lunch bowl de garbanzos Bonduelle 250 g,277678,2.99
4959,Puré de verduras y pavo 100% ecológico Smileat frasco 230 g,289578,2.59
4960,Paté de verduras braseadas Dia Vegedia 110 g,286534,1.49
4961,Puré de verduras con merluza Smileat frasco 230 g,230569,2.59
4962,Pisto de verduras Gallina Blanca 325 g,282402,2.39
4963,Puré de verduras con lentejas y pollo bio Hero frasco 190 g,234332,2.59
4964,Noodles orientales sabor verduras Dia Al Punto 65 g,218534,0.9
4965,Puré de menestra de verduras con jamón y ternera Hero frasco 235 g,1931,1.85
4966,Puré de ternera con verduras 100% ecológico Smileat frasco 230 g,230570,2.59
4967,Fajitas de pollo con verduras Dia Al Punto 275 g,296202,2.2
4968,Ensalada de alubias y verduras Dia Vegecampo 370 g,304401,1.99
4970,Sofrito de tomate y verduras Gallina Blanca 325 g,133503,2.39
4971,Pasta carbonara con bacon y verduras Freshkia 285 g,310739,2.99
4972,Caldo de pollo y ocho verduras Gallina Blanca 1 L,297551,2.2
4973,Pasta fresca valigette rellena de verduras Dia Selección Mundial 250 g,306666,1.89
4974,Kebab fusión con arroz y verduras Fripozo 320 g,305262,2.99
4975,Pisto de tomate frito con verduras Hida 340 g,188861,1.99
4976,Pasta pesto rosso con pollo y verduras Freshkia 290 g,310740,2.99
4977,"Alimento para gatos sabor salmón, atún y verduras Brekkies bolsa 1.5 Kg",151720,5.19
4978,Alimento para perros adultos con aves y verduras Friskies bolsa 3 Kg,155562,8.99
4979,Alimento para perros adultos con buey y verduras Brekkies bolsa 2.5 Kg,295343,9.85
