id_dia,nombre_dia,id_catalogo,nombre_catalogo,score
309225,Crema de calabaza Dia Al Punto 300 g,3120,Crema de calabaza Hacendado,72.3
111055,Pisto con aceite de oliva Dia Vegecampo 350 g,2115,Tomate frito Hacendado con aceite de oliva,70.4
130332,Alimento para perros completo Friskies bolsa 10 Kg,3548,Alimento completo para periquitos Granzoo,75.9
191535,Cebolla malla 750 g,577,Morcilla de cebolla,75.0
105300,Ensalada gourmet Dia Vegecampo bolsa 150 g,79,Ensalada mezcla gourmet lavada,70.0
25904,Corazones de cogollos 6 unidades,86,Cogollos corazón de lechuga,79.2
50664,Repollo liso unidad 2 Kg aprox.,66,Repollo liso,77.4
181571,Espárrago verde fino manojo aprox. 250 g,141,Espárragos verdes finos,70.2
132920,Cebolla dulce malla 1 Kg,577,Morcilla de cebolla,78.9
310378,Tomate Bárbaro 400 g,16,Tomate canario,78.6
307912,Champiñón grande bandeja 390 g,2956,Champiñón laminado Hacendado,76.5
40250,Pimientos rojos asados Campo rico bandeja 350 g,2962,Pimientos asados en tiras Hacendado,72.4
105318,Cachelos bolsa 3 Kg,1027,Nachos Hacendado,71.4
304779,Jengibre bio bandeja 100 g,124,Jengibre,80.0
131988,Pimientos rojos y verdes asados Huerta Camporico bandeja 350 g,2960,Pimientos rojos asados Hacendado en tiras extra,70.6
13049,Judías verdes planas Dia Vegecampo 360 g,2965,Judías verdes planas Hacendado,74.1
171371,Judías verdes redondas Dia Vegecampo 360 g,2961,Judías verdes redondas Hacendado,75.9
264288,Corazones de alcachofas Dia Vegecampo 165 g,2963,Corazones de alcachofa Hacendado,74.6
303262,Champiñones laminados Dia Vegecampo 2 x 105 g,103,Champiñones laminados limpios,75.8
52958,Espárragos blancos muy gruesos 6/12 piezas Dia Vegecampo 320 g,2972,Espárragos blancos muy gruesos Hacendado cortos,72.1
276528,Corazones de alcachofas Dia Vegecampo 330 g,2963,Corazones de alcachofa Hacendado,74.6
100879,Corazones de alcachofas Dia Vegecampo 115 g,2963,Corazones de alcachofa Hacendado,74.6
286118,Tomate seco en aceite Dia Vegecampo 110 g,2842,Tomate seco Hacendado en aceite de oliva,70.8
301860,Maíz dulce sin azúcar añadido Bonduelle 150 g,389,Bebida de mango Hacendado sin azúcares añadidos,71.1
202646,Pimientos rojos Diamir 3 x 60 g,51,Pimiento rojo,70.3
278703,Pimientos de piquillo D.O.P. de Lodosa Delicias de Dia 220 g,2974,Ensalada de pimientos del piquillo Cidacos,70.8
289853,Corazones de alcachofas aliñadas Exito 170 g,2963,Corazones de alcachofa Hacendado,73.3
206720,Pimientos del piquillo enteros Carretilla 260 g,2958,Pimientos del piquillo enteros Hacendado extra,77.9
2513,Espárragos blancos cortos Carretilla 110 g,2953,Espárragos blancos delgados Hacendado cortos,74.3
82533,Espárragos blancos 8/12 piezas Carretilla 205 g,2953,Espárragos blancos delgados Hacendado cortos,70.6
197612,Zanahorias ralladas Bonduelle 580 g,38,Zanahoria rallada lavada,71.7
310678,Hélices con tomate y espinacas Gallo 400 g,822,Panes especiales con tomate y orégano Hacendado,71.2
164337,Lomo de cerdo adobado Selección de Dia 300 g,363,Fiambre de magro de cerdo adobado,70.4
112150,Longaniza sin tripa Selección de Dia 325 g,575,Longaniza fresca sin tripa,71.0
261242,Carne picada de vacuno y cerdo Selección de Dia 900 g,774,Preparado de carne picada vacuno y cerdo,75.9
275700,Longaniza de pollo Selección de Dia 400 g,576,Longaniza fresca de pollo,70.0
261240,Carne picada de vacuno Selección de Dia 900 g,776,Preparado de carne picada vacuno,70.4
71826,Fiambre de lomo de pavo Serrano 240 g,771,Hamburguesa de lomo de vacuno,70.0
309665,Carpaccio Selección de Dia 105 g,481,Carpaccio de vacuno,71.1
244789,Burger de cerdo y vacuno 6 unidades Selección de Dia 540 g,768,Mini burgers de vacuno y cerdo,71.1
309986,Cinta de lomo adobada Ibérica Emcesa 240 g aprox.,365,Filetes lomo de cerdo ibérico adobado,70.0
124733,Redondo de pollo asado La Carloteña 340 g,1278,Lomo asado La Carloteña lonchas,72.7
274104,Pechuga de pollo Dia Nuestra Alacena 200 g,1268,Tiras de pechuga de pollo al natural Hacendado,72.2
290890,Caldo de pollo gourmet Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,79.5
186682,Sopa de cocido con fideos Gallina Blanca 72 g,3075,Sopa de pollo Gallina Blanca con fideos finos,77.6
525,Sopa de ave con fideos Gallina Blanca 76 g,3075,Sopa de pollo Gallina Blanca con fideos finos,80.5
162857,Noodles de pollo con soja Gallina Blanca 79 g,3075,Sopa de pollo Gallina Blanca con fideos finos,72.9
118021,Sopa de pollo con fideos baja en sal Gallina Blanca 68 g,3075,Sopa de pollo Gallina Blanca con fideos finos,81.2
1767,Sopa de pollo con maravilla Gallina Blanca 85 g,3075,Sopa de pollo Gallina Blanca con fideos finos,73.6
150915,Caldo de pollo bajo en sal Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,77.9
197610,Noodles de pollo yakisoba Gallina Blanca Yatekomo 93 g,1753,Fideos orientales Yatekomo sabor pollo Gallina Blanca,78.4
308834,Noodles pollo Gallina Blanca Yatekomo 79 g,1753,Fideos orientales Yatekomo sabor pollo Gallina Blanca,75.6
308457,Pechuga de pollo 90% Tello 125 g,1293,Pechuga de pollo 92% Hacendado lonchas,70.4
235248,Noodles de pollo Gallina Blanca Yatekomo 2 x 60 g,1753,Fideos orientales Yatekomo sabor pollo Gallina Blanca,77.9
297553,Caldo de pollo con jamón gourmet Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,77.1
228641,Noodles de pollo yakisoba Gallina Blanca Yatekomo 93 g,1753,Fideos orientales Yatekomo sabor pollo Gallina Blanca,78.4
295317,Pastillas de caldo de pollo Dia Al Punto 24 unidades,3096,Caldo de pollo Hacendado en pastillas,71.2
137167,Maxi York Elpozo 300 g,1291,Maxi york Hacendado,72.0
24712,Pizza jamón y queso Casa Tarradellas 405 g,1586,Mini pizzas jamón y queso Fiesta ultracongeladas,71.4
235039,Tortitas de maíz sabor jamón ibérico Bicentury bolsa 123.5 g,2404,Tortitas de maíz con sabor a jamón Hacendado,75.3
308072,Patatas fritas onduladas sabor york queso Dia Snack Maniac 150 g,1014,Patatas fritas onduladas sabor jamón serrano Hacendado,72.5
15976,Chorizo Revilla 65 g,578,Chorizo oreado,75.9
276169,Salchichón a la pimienta Sola 100 g,1621,Salchichón extra pimienta Hacendado finas lonchas,70.6
262430,Atún en aceite de girasol Dia Mari Marinera 6 x 52 g,2736,Atún en aceite de girasol Hacendado,71.4
50597,Mejillones en escabeche Dia Mari Marinera 3 x 43 g,2783,Mejillones en escabeche Hacendado medianos,74.7
62059,Filetes de bacalao Pescanova 400 g,3089,Fumet caldo de pescado Hacendado,72.0
262432,Atún claro en aceite de oliva Dia Mari Marinera 6 x 60 g,2737,Atún claro en aceite de girasol Hacendado,75.0
182509,Sardinillas en aceite de oliva Dia Mari Marinera 2 x 65 g,2753,Sardinillas en aceite de oliva Hacendado,75.0
138259,Atún en aceite de girasol Dia Mari Marinera 650 g,2736,Atún en aceite de girasol Hacendado,73.5
262429,Atún en aceite de girasol Dia Mari Marinera 3 x 52 g,2736,Atún en aceite de girasol Hacendado,71.4
288045,Atún en aceite de oliva Dia Mari Marinera 3 x 52 g,2736,Atún en aceite de girasol Hacendado,70.6
262434,Atún claro en aceite de oliva Dia Mari Marinera 3 x 60 g,2737,Atún claro en aceite de girasol Hacendado,75.0
7975,Sardinas en aceite de oliva Dia Mari Marinera 85 g,337,Filetes de sardina marinada Hacendado en aceite de oliva virgen extra,73.1
50596,Mejillones en escabeche 14/18 piezas Dia Mari Marinera 69 g,2783,Mejillones en escabeche Hacendado medianos,70.9
284387,Filetes de caballa del sur en aceite de girasol Dia Mari Marinera 85 g,2748,Filetes de caballa del sur en aceite de oliva Hacendado,80.0
16527,Mejillones en escabeche 8/12 piezas Dia Mari Marinera 69 g,2783,Mejillones en escabeche Hacendado medianos,71.8
116670,Atún en aceite girasol Isabel 3 x 52 g,2736,Atún en aceite de girasol Hacendado,78.6
147678,Calamares en su tinta Albo 72 g,2759,Calamar en tinta Hacendado,76.2
28245,Mejillones en escabeche 13/18 piezas Isabel 69 g,2783,Mejillones en escabeche Hacendado medianos,76.5
303963,Atún claro en aceite de girasol Dia Mari Marinera 228 g,2737,Atún claro en aceite de girasol Hacendado,77.5
303437,Filetes de caballa en aceite de oliva bajo en sal Dia Mari Marinera 85 g,2748,Filetes de caballa del sur en aceite de oliva Hacendado,75.0
268129,Berberechos al natural Dia Mari Marinera 90 g,2776,Berberechos al natural M Hacendado,75.0
222366,Bonito del norte en escabeche Dia Mari Marinera 140 g,2747,Bonito del norte en escabeche Hacendado,76.3
181199,Sardinillas en aceite de oliva bajo en sal Calvo 60 g,2754,Sardinillas reducidas en sal en aceite de oliva Hacendado,77.9
1334,Melva en aceite de oliva Ubago 85 g,2751,Filetes de melva en aceite de oliva Hacendado,73.8
57862,Atún con tomate Isabel 3 x 52 g,2742,Atún en salsa de tomate Hacendado,72.3
10298,Melva en aceite de girasol Ubago 85 g,2736,Atún en aceite de girasol Hacendado,70.2
39255,Atún claro en aceite de oliva bajo en sal Calvo 3 x 52 g,2743,Ventresca de atún claro en aceite de oliva Hacendado,74.7
224663,Atún claro en aceite de oliva ligero Calvo 3 x 56 g,2739,Atún claro en aceite de oliva Hacendado,79.5
41491,Mejillones en escabeche Calvo 3 x 40 g,2783,Mejillones en escabeche Hacendado medianos,76.2
296869,Trozos de atún en aceite de girasol Ribeira 3 x 52 g,2736,Atún en aceite de girasol Hacendado,71.4
304092,Atún en aceite de oliva Dia Mari Marinera 6 x 52 g,2736,Atún en aceite de girasol Hacendado,70.6
164595,Caldo para paella Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,70.6
304089,Atún en aceite de girasol Dia Mari Marinera 260 g,2736,Atún en aceite de girasol Hacendado,73.5
303436,Bonito del Norte MSC en aceite de oliva Dia Mari Marinera 140 g,2744,Migas de bonito del norte en aceite de oliva Hacendado,81.2
308085,Salmón ahumado en dados Skandia bandeja 100 g,345,Taquitos de salmón ahumado Hacendado,70.2
302603,Bonito en aceite de girasol alto oleico Consorcio 80 g,2737,Atún claro en aceite de girasol Hacendado,70.0
31178,Chipirones rellenos en aceite girasol Pay pay 72 g,2762,Chipirones rellenos enteros en aceite de girasol Hacendado,79.6
308441,Trozos de atún en aceite de girasol Friscos 135 g,332,Filetes de anchoa en aceite de girasol Hacendado,74.1
150914,Caldo de pescado Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,77.6
189857,Caldo de pescado Knorr 12 unidades,3085,Caldo de pescado Hacendado,72.7
59239,Preparado de paella con caldo Dia Mari Marinera 500 g,3087,Caldo de marisco o fideuá para paella Hacendado con sofrito,70.8
119552,Vino blanco Pescador 75 cl,1667,Vinagre de vino blanco Hacendado,71.4
296058,Snacks para gatos rellenos con salmón Deligato de Dia bolsa 60 g,3542,Snacks gato rellenos con salmón y malta Compy,71.4
286140,Solomillo de atún bandeja 300 g aprox.,369,Solomillo de cerdo,71.4
256038,Mejillones en salsa de tomate Aguinamar bandeja 500 g,2742,Atún en salsa de tomate Hacendado,71.0
264138,Anchoas en aceite de girasol Caprimar frasco 52 g,332,Filetes de anchoa en aceite de girasol Hacendado,75.6
181667,Filetes de sardina anchoada Kiele bandeja 50 g,344,Filetes de sardina ahumada Hacendado en aceite de girasol,70.0
293705,Sepia faraónica Dia Mari Marinera 400 g,288,Sepia faraónica limpia Hacendado congelada,70.8
300418,Coquina del Mediterráneo Aligator 250 g,1863,Agua de colonia S3 Mediterránea,71.9
297533,Alimento para gatos bocaditos en gelatina Deligato de Dia caja 12 x 100 g,3522,Bocaditos en gelatina gato adulto Delikuit,71.2
308392,Atún claro en aceite de oliva con aceitunas Friscos 50 g,2739,Atún claro en aceite de oliva Hacendado,72.5
308391,Atún claro en aceite de oliva con jalapeños Friscos 50 g,2739,Atún claro en aceite de oliva Hacendado,72.5
54213,Pizza bacon y atún Dia Al Punto 400 g,1567,Pizza atún y bacón Hacendado,73.5
277674,Chapata de cristal 2 unidades Cristallino 190 g,514,4 Panes chapata de cristal,72.1
297060,Pan de hamburguesa brioche El molino de Dia 300 g,686,Pan de hamburguesa Brioche Hacendado,75.4
274757,Pan viena integral 50% El molino de Dia 80 g,665,Pan de molde 100% integral sin corteza Hacendado,70.1
56444,Pizza 4 quesos Dia Al Punto 390 g,1562,Pizza 4 quesos familiar Hacendado,76.0
303607,Pan rallado Onena 750 g,746,Pan rallado Hacendado,78.6
299090,Pan de molde sin gluten El molino de Dia 280 g,668,Pan de molde cereales sin gluten Hacendado,72.2
39962,Pizza 4 quesos Casa Tarradellas 390 g,1580,Pizza masa fina 4 quesos Hacendado ultracongelada,71.4
263284,Barra de pan para torrijas 300 g,494,Barra de pan rústica,73.9
1141,Panecillos tostados integral El molino de Dia 225 g,740,Panecillo tostado 100% integral de trigo Hacendado,70.6
10164,Palitos de pan con pipas Velarte 80 g,818,Palitos de pan con pipas Anitin,76.2
178617,Pan de molde sin gluten Dr. Schar 300 g,668,Pan de molde cereales sin gluten Hacendado,73.8
256378,Baguette rústica sin gluten Proceli 120 g,497,Baguette sin gluten,70.4
167940,Levadura de panadería Royal 27.5 g,1386,Levadura de panadería Hacendado,80.8
144918,Pan de avena vitalité Wasa 280 g,742,Pan tostado vitalité Wasa,70.6
279210,Mini biscotes El molino de Dia 240 g,738,Mini biscotes de trigo Diatosta,75.4
279208,Biscotes El molino de Dia 540 g,738,Mini biscotes de trigo Diatosta,71.4
161018,Espuma rizos definidos Pantene spray 200 ml,2430,Espuma cabello Rizos Definidos Pantene fijación 5,70.6
304615,Acondicionador repara y protege cabello dañado Pantene tubo 275 ml,2335,Acondicionador Repara & Protege Pantene,75.5
168171,Ampollas rescate 1 min tratamiento intensivo Pantene caja 3 unidades,2363,Ampollas tratamiento intensivo Repara & Protege Pantene cabello dañado,70.9
268405,Pañales 13-20 kgs talla 5 Planeta Bebé de Dia bolsa 40 unidades,3455,Pañales bebé talla 5 de 13-18 kg Deliplus,75.6
268404,Pañales 8-15 kgs talla 4 Planeta Bebé de Dia bolsa 44 unidades,3443,Pañales bebé talla 3 de 4-10 kg Deliplus,72.5
268406,Pañales 17-28 kgs talla 6 Planeta Bebé de Dia bolsa 28 unidades,3457,Pañales bebé talla 6 de 17-28 kg Deliplus,75.6
268403,Pañales 4-9 kgs talla 3 Planeta Bebé de Dia bolsa 50 unidades,3443,Pañales bebé talla 3 de 4-10 kg Deliplus,75.0
268411,Pañales 15-25 kg talla XL Planeta Bebé de Dia bolsa 18 unidades,3455,Pañales bebé talla 5 de 13-18 kg Deliplus,70.7
268410,Pañales 13-20 kg talla L Planeta Bebé de Dia bolsa 20 unidades,3455,Pañales bebé talla 5 de 13-18 kg Deliplus,74.1
268402,Pañales 3-6 kgs talla 2 Planeta Bebé de Dia bolsa 40 unidades,3440,Pañales bebé talla 2 de 3-6 kg Deliplus,75.0
268401,Pañales 2-5 kgs talla 1 Planeta Bebé de Dia bolsa 24 unidades,3444,Pañales bebé talla 1 de 2-4 kg Deliplus,75.0
263492,Pañales 8-15 kg talla M Planeta Bebé de Dia bolsa 22 unidades,3440,Pañales bebé talla 2 de 3-6 kg Deliplus,73.4
307511,Salsa amatriciana Barilla 300 g,2758,Calamar en salsa americana Hacendado,70.6
13356,Tortillas de trigo Dia Al Punto 320 g,689,Mini tortillas de trigo Hacendado,77.8
142625,Preparado para hornear en polvo Royal 96 g,1390,Preparado en polvo gelatina fresa Hacendado,71.4
87036,Tortillas de trigo Old El Paso 244 g,687,Maxi tortillas de trigo Hacendado,75.5
163262,Harina de trigo para repostería Gallo 1 Kg,1367,Harina semolosa de trigo Hacendado especial para fritos,70.7
303732,Harina de trigo integral El molino de Dia 1 Kg,1364,Harina integral de trigo Hacendado,73.8
288022,Croissants rellenos de cacao y avellanas El molino de Dia bolsa 315 g,2250,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,71.9
288021,Croissants El molino de Dia bolsa 390 g,927,12 Mini croissants de mantequilla,70.0
271495,Cañas rellenas de crema Dulcesol bolsa 150 g,1131,Hojaldre relleno de crema de cacao Hacendado,72.7
307937,Rosquilla rellena de crema Biscoff cubierta de chocolate blanco y galleta 76 g,3181,Chocolate blanco Fussion Hacendado relleno de crema de galleta y cacao,70.7
73170,Bollos rellenos de cacao Bollycao bolsa 228 g,2467,Barquillos rellenos con crema de cacao Hacendado,70.4
307916,Lunas al cacao Dulcesol bolsa 90 g,1117,Magdalenas al cacao Hacendado,71.4
86108,Magdalenas rellenas con crema de cacao El molino de Dia bolsa 336 g,2460,Galletas mini de cacao Caocream Hacendado rellenas de crema,76.9
119528,Magdalenas concha Arenas bolsa 300 g,1117,Magdalenas al cacao Hacendado,74.4
271494,Tarta de manzana Dulcesol bolsa 135 g,43,Manzana roja dulce,74.4
303498,Magdalenas sin gluten El molino de Dia bolsa 160 g,1115,Magdalenas sin gluten Hacendado,71.2
89469,Conchas de chocolate Codan bolsa 330 g,2255,Muesli Crunchy Hacendado con chocolate,74.1
297957,Rondo de chocolate Mandul bolsa 400 g,3060,Helado de chocolate Hacendado,72.7
303687,Rosquillas de azúcar El cateto bolsa 260 g,1133,Rosquilla de cacao Caocream Hacendado,70.2
308714,Bizcocho sabor chocolate Cuétara caja 112 g,1114,Bizcocho de chocolate sin gluten Hacendado,71.9
310815,Gofre de chocolate Lacasitos 80 g,1611,Fideos de chocolate Hacendado,72.3
271643,Pistachos tostados sin sal añadida Dia Naturmundo 250 g,1300,Pistacho tostado Hacendado 0% sal añadida,70.0
298912,Cacahuetes tostados sin sal añadida Dia Naturmundo 200 g,1336,Cacahuete tostado Hacendado pelado 0% sal añadida,74.2
300379,"Cerveza tostada 0,0% alcohol Dia Ramblers pack 6 x 25 cl",3335,"Cerveza 0,0% sin alcohol tostada Falke",80.5
275859P12,"Cerveza tostada 0,0% alcohol Dia Ramblers pack 12 x 33 cl",3335,"Cerveza 0,0% sin alcohol tostada Falke",80.5
271642,Pistachos tostados con sal Dia Naturmundo 250 g,1298,Pistacho tostado Hacendado con sal,73.8
260302,"Cerveza tostada 0,0% alcohol Amstel Oro 33 cl",3333,"Cerveza 0,0% sin alcohol tostada Mahou",77.9
275588,Almendras tostadas con piel sin sal Dia Naturmundo 200 g,1312,Almendra tostada Hacendado 0% sal añadida con piel,71.1
250793,"Cerveza tostada 0,0% alcohol Estrella Galicia 33 cl",3333,"Cerveza 0,0% sin alcohol tostada Mahou",77.1
308712,"Cerveza tostada 0,0% alcohol Victoria 33 cl",3333,"Cerveza 0,0% sin alcohol tostada Mahou",74.7
130842,Cereales copos de maíz tostados Kellogg's Frosties caja 400 g,2247,Cereales copos de maíz Corn Flakes Kellogg's,76.6
220326,Cerveza Maestra Mahou Maestra 33 cl,3311,Cerveza especial Mahou,70.6
47840,Fabada asturiana Dia Al Punto 435 g,1762,Fabada asturiana Litoral,71.7
183750,Mini tortilla de patatas con cebolla Dia Al Punto 220 g,1748,Pincho tortilla de patata con cebolla Listo para Comer,71.8
266359,Lasaña boloñesa Dia Al Punto 350 g,2393,Lasaña a la boloñesa Hacendado ultracongelada,73.0
262523,Tortilla de patatas sin cebolla Dia Al Punto 600 g,1743,Tortilla de patata y cebolla Hacendado,72.2
6630,Albóndigas Dia Al Punto 415 g,780,Albóndigas de vacuno,74.4
308574,Macarrones boloñesa 350 g,1718,Lasaña boloñesa Hacendado,70.6
294769,Lasaña boloñesa Dia Al Punto 900 g,2393,Lasaña a la boloñesa Hacendado ultracongelada,73.0
264423,Ensaladilla rusa Dia Al Punto 250 g,1931,Ensaladilla rusa Hacendado,71.1
119818,Fabada asturiana Dia Al Punto 865 g,1762,Fabada asturiana Litoral,71.7
276778,Café latte cappuccino Kaiku 370 ml,2591,Café en cápsula cappuccino Hacendado,79.2
189917,Patatas alioli Ensalandia 250 g,1933,Patatas con allioli Hacendado,72.7
244183,Fabada asturiana reducido en sal Litoral 435 g,1762,Fabada asturiana Litoral,75.0
28188,Chili con carne Old El Paso 418 g,2144,Chili con carne Hacendado,71.4
275223,Lasaña boloñesa Dia Al Punto 300 g,2393,Lasaña a la boloñesa Hacendado ultracongelada,73.0
296802,Agua de colonia Frozen frasco 30 ml,1830,Agua de colonia S3 Classic fresh,73.7
213216,Tarta de queso con cookies congelada San Martín 350 g,1218,Tarta Cookies & Cream Hacendado congelada,71.8
283701,Cornetto de chocolate 4 x 60 g,1549,Coulant de chocolate Hacendado,79.1
306566,Cornetto de vainilla 4 x 60 g,1382,Aroma de vainilla Hacendado,71.8
133408,Granizado de limón Mercader 4 x 190 g,3048,Granizado de limón Hacendado,76.6
280104,Helado mini bombón almendrado 6 unidades Temptation de Dia caja 216 g,3028,Helado mini bombón almendrado Hacendado,71.6
271097,Sándwich cookie y vainilla Dia Temptation 4 x 60 g,3031,Helado mini sándwich vainilla y cookie Hacendado,71.6
147919,Café latte cappuccino Kaiku 230 ml,2591,Café en cápsula cappuccino Hacendado,79.2
309195,Bebida láctea de café arábica Pascual 230 ml,1152,Bebida láctea natural azucarada L-casei,71.1
26995,Agua mineral Dia 1.5 L,3134,Agua mineral mediana Aguadoy,72.3
26996,Agua mineral Dia 5 L,3137,Agua mineral grande Liviana,74.4
37776,Agua mineral Dia 500 ml,3137,Agua mineral grande Liviana,74.4
44302P6,Agua mineral Bezoya pack 6 x 1.5 L,3129,Agua mineral grande Bezoya,80.9
38301P6,Agua mineral Aquarel pack 6 x 1.5 L,3133,Agua mineral grande Aguadoy,73.5
53267P6,Agua mineral Aquabona pack 6 x 1.5 L,3134,Agua mineral mediana Aguadoy,74.5
40570,Agua mineral Aquarel 5 L,3133,Agua mineral grande Aguadoy,76.6
302520,Agua mineral Dia 750 ml,3137,Agua mineral grande Liviana,74.4
41117P6,Agua mineral Aquarel pack 6 x 330 ml,3130,Agua mineral grande Nestlé Aquarel,77.2
50567,Agua mineral Dia 330 ml,3137,Agua mineral grande Liviana,74.4
24874,Agua mineral con gas Dia 500 ml,3134,Agua mineral mediana Aguadoy,73.1
40570P2,Agua mineral Aquarel pack 2 x 5 L,3130,Agua mineral grande Nestlé Aquarel,75.0
53267,Agua mineral Aquabona 1.5 L,3134,Agua mineral mediana Aguadoy,73.1
41117,Agua mineral Aquarel 330 ml,3133,Agua mineral grande Aguadoy,76.6
258807,Agua mineral Aquarel 750 ml,3133,Agua mineral grande Aguadoy,76.6
292973,Agua con gas San Pellegrino 500 ml,3143,Agua mineral con gas grande San Pellegrino,78.3
146199,Agua con gas San Pellegrino 1 L,3143,Agua mineral con gas grande San Pellegrino,78.3
143041,Pipas gigantes aguasal Dia Snack Maniac 200 g,1302,Pipas girasol tostadas Hacendado gigante aguasal,70.1
1792,Gaseosa La Casera 1.5 L,3149,Gaseosa La Casera grande,77.3
230940,Limonada con gas San Pellegrino 330 ml,3143,Agua mineral con gas grande San Pellegrino,71.2
296952,Toallitas aqua Planeta Bebé de Dia bolsa 60 unidades,3433,Toallitas bebé Aqua Deliplus,73.5
130617,Refresco de cola zero Dia Hola Cola 2 L,3154,Refresco cola Hacendado Zero azúcar Zero cafeína,71.2
107157,Refresco de cola zero Dia Hola Cola 330 ml,3154,Refresco cola Hacendado Zero azúcar Zero cafeína,71.2
5392,Refresco de cola Dia Hola Cola 330 ml,3151,Refresco Coca-Cola light,70.4
687,Fanta de naranja 330 ml,61,Naranja de mesa,77.4
81844,Coca-Cola zero azúcar 1.25 L,3150,Refresco Coca-Cola Zero azúcar,77.8
685,Fanta de naranja 2 L,61,Naranja de mesa,77.4
300605,Refresco de naranja Dia Upss 1.5 L,3282,Refresco de naranja sin gas,79.3
7658,Pepsi 330 ml,35,Pepino,72.7
686,Fanta de limón 330 ml,3048,Granizado de limón Hacendado,75.0
276989,Coca-Cola zero azúcar zero cafeína 1.25 L,3154,Refresco cola Hacendado Zero azúcar Zero cafeína,80.0
54604,Red bull sin azúcar 250 ml,3043,Azúcar blanco en sobres Hacendado,70.3
684,Fanta de limón 2 L,3048,Granizado de limón Hacendado,75.0
13179,Fanta de naranja zero 330 ml,3241,Refresco Fanta naranja,79.1
261395,Monster mango loco 500 ml,412,Smoothie mango y coco Hacendado,71.8
300608,Refresco de limón con gas zero Dia Upss 1.5 L,3236,Refresco de limón Hacendado zero azúcar fresh gas,71.6
300609,Refresco de lima limón zero Dia Upss 1.5 L,3240,Refresco lima limón Hacendado zero azúcar fresh gas,72.5
696,Coca-Cola light 330 ml,3151,Refresco Coca-Cola light,76.9
68685,Refresco de té al limón Dia Upss 330 ml,3238,Refresco lima limón Sprite,72.4
16288,Refresco sin gas de manzana Dia Upss 1.5 L,3282,Refresco de naranja sin gas,72.7
207361,Refresco de naranja zero Dia Upss 330 ml,3244,Refresco de naranja Hacendado zero fresh gas,77.6
13185,Fanta de limón zero 330 ml,3233,Refresco Fanta limón,76.9
79802,Coca-Cola zero azúcar 12 x 330 ml,3150,Refresco Coca-Cola Zero azúcar,81.5
250113,Coca-Cola zero azúcar zero cafeína 2 x 2 L,3154,Refresco cola Hacendado Zero azúcar Zero cafeína,81.1
272911,Pepsi zero azúcar zero cafeína 330 ml,3154,Refresco cola Hacendado Zero azúcar Zero cafeína,79.4
43869,Refresco de limón Dia Upss 330 ml,3238,Refresco lima limón Sprite,73.1
103131,Fanta de limón zero 2 L,3233,Refresco Fanta limón,76.9
300610,Refresco de limón zero Dia Upss 330 ml,3276,Refresco té sabor limón Hacendado zero,71.2
203768,Refresco de cola zero Dia Hola Cola 500 ml,3154,Refresco cola Hacendado Zero azúcar Zero cafeína,71.2
66536,Fanta de naranja 2 x 2 L,61,Naranja de mesa,72.7
280018,Coca-Cola zero azúcar 2 x 1.25 L,3150,Refresco Coca-Cola Zero azúcar,79.2
18956,Fanta de naranja 500 ml,61,Naranja de mesa,77.4
268555,Coca-Cola zero azúcar 6 x 200 ml,3150,Refresco Coca-Cola Zero azúcar,81.5
272820,Pepsi 1 L,35,Pepino,72.7
12650,Kas de naranja zero 330 ml,2109,Zumo de naranja Hacendado,76.5
1797,Coca-Cola light 2 L,3151,Refresco Coca-Cola light,76.9
250112,Coca-Cola zero azúcar zero cafeína 12 x 330 ml,3154,Refresco cola Hacendado Zero azúcar Zero cafeína,80.0
285829,Red bull de albaricoque 250 ml,3107,Mermelada de albaricoque Hacendado,76.6
27153,Kas de naranja zero 2 L,2109,Zumo de naranja Hacendado,76.5
20846,Coca-Cola light sin cafeína 330 ml,2821,Café con leche light sin lactosa Hacendado,71.2
150102,Fanta de naranja 9 x 330 ml,61,Naranja de mesa,70.6
17736,Coca-Cola light 1.25 L,3151,Refresco Coca-Cola light,71.4
