score,nombre_dia,nombre_mercadona,id_maestro,id_dia
81.4814814814815,Tinto de verano con limón Don Simón 1.5 L,"Tinto de verano 0,0% sin alcohol limón Don Simón",P-4495,6821
81.4814814814815,"Cereales copos de trigo, arroz y cebada con chocolate negro Gran Dia caja 300 g",Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,P-2262,7340
81.4814814814815,Chocolate negro 70% cacao Valor 200 g,Chocolate negro 55% cacao Hacendado,P-3169,7804
81.4814814814815,Golosinas mini mix Vidal bolsa 75 g,Golosinas Mini Mix con pica Hacendado,P-3265,8218
81.35593220338984,Placas para lasaña El pavo 200 g,Placas para lasaña precocidas El Pavo,P-2552,7376
81.31868131868131,Palomitas con sal para microondas Dia Snack Maniac 270 g,Palomitas de maíz con sal Hacendado para microondas,P-1306,7562
81.31868131868131,Galletas al horno 0% azúcares añadidos Marbú Dorada caja 400 g,Galletas María dorada Hacendado 0% azúcares añadidos,P-2414,8392
81.25,Bebida de almendras sin azúcar Alpro pack 6 x 1 L,Bebida de almendras 0% azúcar Hacendado,P-1805,4041
81.25,Yogur griego natural ligero Dia Fidias pack 4 x 125 g,Yogur griego natural ligero Hacendado 2% MG,P-1186,4356
81.25,Yogur líquido natural Dia Láctea botella 1 Kg,Yogur natural Hacendado,P-0698,4391
81.25,Pechuguitas de pollo asado 99% La Carloteña 100 g,Pechuguita de pollo 99% La Carloteña asada al horno lonchas,P-1278,5270
81.25,Bonito del norte en aceite de oliva Dia Mari Marinera 73 g,Migas de bonito del norte en aceite de oliva Hacendado,P-2746,5511
81.25,Hielo en cubitos 2 Kg,Cubos de hielo,P-3100,6177
81.25,Bebida de zumo de naranja sin azúcares añadidos Dia Saborfera 1 L,Bebida de naranja Hacendado sin azúcares añadidos,P-2110,6576
81.15942028985508,Postre sin lactosa sabor fresa Dia Láctea pack 4 x 125 g,Postre lácteo sin lactosa sabor fresa Hacendado,P-0715,4417
81.15942028985508,Queso fresco Burgo de Arias 3 x 72 g,Queso fresco de vaca Burgo de Arias,P-2052,4557
81.15942028985508,Pizza jamón y queso familiar Dia Al Punto 600 g,Pizza jamón y queso familiar Hacendado,P-1560,5386
81.15942028985508,Agua mineral Solán de Cabras pack 6 x 1.5 L,Agua mineral grande Solán de Cabras,P-3133,6267
81.15942028985508,Cerveza sin alcohol Dia Ramblers 33 cl,"Cerveza Radler Falke 0,0% sin alcohol",P-3335,6694
81.13207547169812,Postre de soja sabor mango sin azúcar Alpro vaso 400 g,Postre de soja sabor mango Alpro sin azúcares añadidos,P-0860,4403
81.08108108108108,Claras de huevo pasteurizadas Ovonatur botella 500 ml,Claras de huevo líquidas pasteurizadas,P-2105,4307
81.08108108108108,Lechuga iceberg unidad,Lechuga Iceberg,P-0073,4885
81.08108108108108,Nuez de macadamia tostada con sal Dia Naturmundo 100 g,Nuez macadamia Hacendado tostada con sal,P-1317,6066
81.08108108108108,Tortilla de patatas con chorizo Dia Al Punto 600 g,Tortilla de patata con chorizo Hacendado,P-1747,6135
81.08108108108108,Coca-Cola zero azúcar zero cafeína 2 x 2 L,Refresco cola Hacendado Zero azúcar Zero cafeína,P-3156,6458
81.08108108108108,Lentejas pardinas Luengo 1 Kg,Lenteja pardina Hacendado,P-2568,7379
81.08108108108108,Lentejas pardinas Luengo 500 g,Lenteja pardina Hacendado,P-2568,7403
81.0126582278481,Cápsulas de cafe con leche Dolce Gusto 16 unidades,Café con leche en cápsula Dolce Gusto,P-2585,4168
81.0126582278481,Cápsulas de café con leche Dolce Gusto 30 unidades,Café con leche en cápsula Dolce Gusto,P-2585,4174
81.0126582278481,"Cerveza tostada 0,0% alcohol San Miguel 33 cl","Cerveza 0,0% sin alcohol tostada Falke",P-3340,6059
81.0126582278481,"Cerveza tostada 0,0% alcohol Mahou pack 12 x 33 cl","Cerveza 0,0% sin alcohol tostada Mahou",P-3338,6064
81.0126582278481,Cápsulas de café cortado Dolce Gusto 16 unidades,Café en cápsula cortado Dolce Gusto,P-2588,8150
80.95238095238095,Yogur sabor fresa Dia Láctea pack 4 x 125 g,Yogur sabor fresa Hacendado,P-0705,4362
80.95238095238095,Chocolate con leche y almendras Nestlé Extrafino 123 g,Chocolate con leche extrafino Nestlé,P-3171,4058
80.95238095238095,Chocolate con leche y avellanas Nestlé Extrafino 123 g,Chocolate con leche extrafino Nestlé,P-3171,4075
80.95238095238095,Laca fijación ultra fuerte Pantene spray 250 ml,Laca cabello Ultra Fuerte Pantene fijación 5,P-2433,5874
80.95238095238095,Salsa de soja Dia Salseo 250 ml,Salsa de Soja sin gluten Hacendado,P-2136,7138
80.95238095238095,Bicarbonato sódico Dia 275 g,Bicarbonato de sódio Hacendado,P-1682,7160
80.85106382978724,Leche semidesnatada Madriz pack 6 x 1 L,Leche semidesnatada Hacendado,P-1774,3968
80.85106382978724,Barquillos rellenos de crema con leche y cacao Knoppers bolsa 75 g,Barquillos rellenos con crema de cacao Hacendado,P-2469,4109
80.85106382978724,Batido de chocolate Cacaolat botella 1 L,Batido de chocolate Hacendado,P-1817,4304
80.85106382978724,Patatas para freir 2 Kg,Patatas especial para freir,P-0006,5048
80.85106382978724,Agua mineral Bezoya 1.5 L,Agua mineral grande Bezoya,P-3131,6282
80.85106382978724,Agua mineral Lanjarón 1.5 L,Agua mineral grande Lanjarón,P-3134,6295
80.85106382978724,Café molido natural Marcilla 250 g,Café molido natural Hacendado,P-2765,8040
80.85106382978724,Café molido natural Marcilla 500 g,Café molido natural Hacendado,P-2765,8224
80.85106382978724,Café en grano natural Marcilla 500 g,Café en grano natural Hacendado,P-2773,8265
80.76923076923077,Corazón de lechuga romana unidad,Lechuga corazón romana,P-0081,4898
80.76923076923077,Cerveza clásica Mahou pack 6 x 25 cl,Cerveza clásica Mahou,P-3317,6646
80.76923076923077,Whisky Ballantine's 70 cl,Whisky escocés Ballantine's,P-0555,6789
80.76923076923077,"Colorante alimentario Pote 19,2 g",Colorante alimentario Hacendado,P-1965,7258
80.73394495412845,"Cereales copos de arroz, trigo integral y cebada Gran Dia caja 500 g",Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,P-2258,7342
80.70175438596492,Atún en aceite de girasol Isabel 260 g,Atún en aceite de girasol Hacendado,P-2738,5554
80.70175438596492,Atún en aceite de girasol Isabel 600 g,Atún en aceite de girasol Hacendado,P-2738,5565
80.64516129032258,Zumo de naranja con pulpa Dia Saborfera 1 L,Zumo pura naranja con pulpa Hacendado,P-2108,6586
80.59701492537313,Crema de pollo con verduras Gallina Blanca 500 ml,Crema de pollo Hacendado con verduras,P-3121,4955
80.55555555555556,Leche semidesnatada Central Lechera Asturiana 1 L,Leche semidesnatada Asturiana,P-1777,3925
80.55555555555556,Cereales de bolas con chocolate Gran Dia caja 500 g,Barritas de cereales Hacendado chocolate con leche,P-2275,7878
80.51948051948052,Queso fresco 0% M.G. Burgo de Arias 3 x 72 g,Queso fresco 0% MG de vaca Burgo de Arias,P-2060,4595
80.51948051948052,"Cerveza tostada 0,0% alcohol Dia Ramblers 33 cl","Cerveza 0,0% sin alcohol tostada Falke",P-3340,6044
80.51948051948052,Vino tinto crianza D.O. Rioja Ederra 75 cl,Vino tinto crianza El Coto DO Rioja,P-0214,6896
80.48780487804879,Cacahuetes tostados sin sal añadida Dia Naturmundo 200 g,Cacahuete tostado Hacendado pelado 0% sal añadida,P-1338,6042
80.48780487804879,Sazonador para paellera con azafrán Carmencita 20 g,Sazonador para paella con azafrán Hacendado,P-2014,7241
80.45977011494253,Mini galletas digestive de chocolate con leche Gullón bolsa 160 g,Galletas Digestive chocolate con leche Hacendado,P-2458,4089
80.45977011494253,Papilla líquida 8 cereales con miel Nestlé caja 2 x 250 ml,Papilla 8 cereales con miel Nestlé +6 meses,P-3466,4208
80.43478260869566,Bebida de zumo tropical sin azúcares añadidos Dia Saborfera 1 L,Bebida tropical Hacendado sin azúcares añadidos,P-4349,4199
80.43478260869566,Bebida de zumo de mango sin azúcares añadidos Dia Saborfera 1 L,Bebida de mango Hacendado sin azúcares añadidos,P-0389,6584
80.41237113402062,Patatas fritas onduladas sabor jamón Dia Snack Maniac 170 g,Patatas fritas onduladas sabor jamón serrano Hacendado,P-1016,5408
80.3921568627451,Vino blanco albariño D.O. Rías Baixas Mourama 75 cl,Vino blanco albariño Pazo de Orantes DO Rías Baixas,P-0316,6909
80.3921568627451,Champú y acondicionador anticaspa 2 en 1 Dia Imaqe botella 380 ml,Champú y acondicionador anticaspa Classic 2 en 1 H&S,P-2308,8468
80.0,Leche entera Celta 1 L,Leche entera Hacendado,P-1797,3954
80.0,Leche entera Lauki pack 6 x 1 L,Leche entera Hacendado,P-1797,3973
80.0,Yogur líquido de fresa desnatado Dia Láctea botella 1 Kg,Yogur líquido de fresa Hacendado,P-1136,4222
80.0,Bebida de avena Alpro pack 6 x 1 L,Bebida de avena Alitey,P-1801,4233
80.0,Nata para montar Dia Láctea 3 x 200 ml,Nata para montar Hacendado,P-2043,4279
80.0,Yogur griego stracciatella Dia Fidias pack 6 x 125 g,Yogur griego stracciatella Hacendado,P-1181,4342
80.0,Yogur sabor coco Dia Láctea pack 4 x 125 g,Yogur sabor coco Hacendado,P-0712,4350
80.0,Yogur con frutas Dia Láctea pack 8 x 125 g,Yogur con frutas Hacendado,P-0713,4354
80.0,Champiñón entero bandeja 250 g,Champiñón entero Hacendado,P-2959,4863
80.0,Champiñón laminado bandeja 250 g,Champiñón laminado Hacendado,P-2958,4892
80.0,Crema de calabacín Dia Al Punto 500 ml,Crema de calabacín Hacendado,P-3125,4916
80.0,Champiñón portobello bandeja 250 g,Champiñones Portobello,P-0106,4923
80.0,Ensalada de pimientos del piquillo con atún Alsur 275 g,Ensalada de pimientos del piquillo Cidacos,P-2976,4933
80.0,Endibias 350 g,Endibias,P-0082,4984
80.0,Caldo de pollo bajo en sal Gallina Blanca 1 L,Caldo de pollo Hacendado bajo en sal,P-3090,5298
80.0,Magdalenas 0% azúcares añadidos Dulcesol bolsa 240 g,Magdalenas integrales 0% azúcares añadidos Hacendado,P-1118,6027
80.0,Tónica zero Schweppes 330 ml,Tónica zero calorías Schweppes,P-3249,6476
80.0,Bebida de zumo de piña sin azúcares añadidos Dia Saborfera 1 L,Bebida de piña Hacendado sin azúcares añadidos,P-0473,6574
80.0,Néctar de piña Dia Saborfera 1 L,Néctar de piña La Verja,P-0476,6588
80.0,Zumo de manzana Don Simón 1 L,Zumo de manzana selección Hacendado,P-0391,6615
80.0,Aceite de oliva virgen extra Carbonell 200 ml,Aceite de oliva virgen extra Hacendado,P-1664,7049
80.0,Aceite de oliva virgen extra squizz Coosur 500 ml,Aceite de oliva virgen extra Hacendado,P-1664,7058
80.0,Aceite de oliva virgen extra Carbonell 750 ml,Aceite de oliva virgen extra Hacendado,P-1664,7060
80.0,Sal yodada Dia Dia 1 Kg,Sal yodada fina Hacendado,P-1680,7125
80.0,Vinagre de manzana Aliña tu Dia 1 L,Vinagre de manzana Hacendado,P-1670,7127
80.0,Salsa de trufa Ybarra 250 ml,Salsa de Trufa,P-2143,7224
80.0,Hélices vegetales Dia Al Diante 500 g,Hélices con vegetales Hacendado,P-2501,7321
80.0,Sopa maravilla Dia Al Diante 500 g,Sopa maravilla Hacendado,P-3079,7391
80.0,Aceitunas rellenas de anchoa Dia Vegecampo 3 x 50 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7506
80.0,Aceitunas rellenas de anchoa ligeras Serpis 130 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7732
80.0,Chocolate negro 82% cacao Valor 170 g,Chocolate negro 85% cacao Hacendado,P-3157,7814
80.0,Chocolate negro con almendras Trapa 100 g,Chocolate con leche Hacendado almendras enteras,P-3180,7833
80.0,Galletas de cacao rellenas con doble crema Oreo bolsa 157 g,Galletas de cacao Caocream Hacendado rellenas de crema,P-2461,7959
80.0,Café molido natural descafeinado Saimaza 250 g,Café monodosis descafeinado natural Hacendado,P-2601,8097
80.0,Gelatina sabor fresa Royal caja 114 g,Gelatina sabor fresa Hacendado,P-1536,8175
79.6116504854369,Filetes de caballa en aceite de oliva bajo en sal Calvo 82 g,Filetes de caballa del sur en aceite de oliva Hacendado,P-2750,5566
79.59183673469387,Chocolate con leche y almendras 0% azúcares añadidos Trapa 100 g,Chocolate extrafino con leche Hacendado 0% azúcares añadidos,P-3176,4146
79.56989247311827,Pasta fresca Tortello rellena de carne Dia Selección Mundial 250 g,Pasta fresca tortellini rellena de carne Hacendado,P-2524,7402
79.54545454545455,Galletas de cacao rellenas de crema Oreo bolsa 154 g,Galletas de cacao Caocream Hacendado rellenas de crema,P-2461,7958
79.54545454545455,Galletas de cacao rellenas de crema Oreo caja 220 g,Galletas de cacao Caocream Hacendado rellenas de crema,P-2461,7961
79.51807228915662,Carne picada de vacuno y cerdo Selección de Dia 500 g,Preparado de carne picada vacuno y cerdo,P-0776,5181
79.51807228915662,Sopa de pollo con fideos Gallina Blanca 71 g,Sopa de pollo Gallina Blanca con fideos finos,P-3077,5288
79.45205479452055,Postre de soja sabor vainilla Alpro vaso 400 g,Postre de soja Hacendado sabor vainilla,P-0858,4413
79.45205479452055,"Crema de zanahoria, calabaza y guisantes Knorr 500 ml",Crema de calabaza y zanahoria Hacendado,P-3118,4920
79.45205479452055,Tomate frito con aceite oliva Orlando 350 g,Tomate frito Hacendado con aceite de oliva,P-2117,7095
79.45205479452055,Placas para canelones precocidas El pavo 125 g,Placas para canelones El Pavo,P-2553,7406
79.45205479452055,Caramelos de limón y mentol Respiral bolsa 150 g,Caramelos limón mentol Respiral Halls,P-3227,8207
79.45205479452055,Soluble instantáneo de fresa Nesquik 350 g,Cacao soluble instantáneo Nesquik,P-2826,8302
79.41176470588236,Huevo de chocolate con sorpresa Kinder 20 g,Huevo sorpresa de chocolate Hacendado,P-3192,4633
79.41176470588236,Harina de espelta integral El molino de Dia 1 Kg,Harina de espelta Hacendado 100% integral,P-1368,5926
79.41176470588236,"Cerveza 0,0% alcohol Dia Ramblers 33 cl","Cerveza Radler Falke 0,0% sin alcohol",P-3335,6692
79.41176470588236,Café molido mezcla La estrella 2 x 250 g,Café molido mezcla intensa La Estrella,P-2772,8137
79.36507936507937,Bebida de avena con calcio Dia Vegedia pack 6 x 1 L,Bebida de almendras con calcio Hacendado,P-1807,4206
79.36507936507937,Agua con gas San Pellegrino 500 ml,Agua mineral con gas grande San Pellegrino,P-3145,6304
79.36507936507937,Agua con gas San Pellegrino 1 L,Agua mineral con gas grande San Pellegrino,P-3145,6305
79.36507936507937,Cerveza Estrella Galicia pack 6 x 20 cl,Cerveza especial Estrella Galicia,P-3323,6639
79.36507936507937,Cerveza Estrella Galicia pack 6 x 25 cl,Cerveza especial Estrella Galicia,P-3323,6647
79.36507936507937,Cacao soluble instantáneo Dulcinea 800 g,Cacao soluble instantáneo Hacendado,P-2828,7818
79.36507936507937,Chocolate negro 92% cacao Valor 170 g,Chocolate negro 72% de cacao Hacendado,P-3159,7819
79.36507936507937,Galletas chocobom chocolate blanco bolsa 100 g,Galletas con chocolate blanco Hacendado,P-2470,7852
79.36507936507937,Champú anticaspa mentol Dia Imaqe botella 500 ml,Champú anticaspa Menthol Fresh H&S,P-2307,8505
79.36507936507937,Gel de baño Classic Magno botella 600 ml,Gel de baño Classic original Magno,P-0873,8544
79.3103448275862,Uva blanca sin semillas bandeja 400 g,Uva blanca sin semillas,P-0032,4669
79.3103448275862,Atún en aceite de oliva Ribeira 650 g,Atún en aceite de oliva Hacendado,P-2740,5585
79.3103448275862,Semillas de sésamo tostado Ecocesta bolsa 250 g,Semillas sésamo tostado Hacendado,P-1327,6050
79.3103448275862,Bebida energética Burn pack 12 x 500 ml,Bebida energética original Burn,P-3305,6566
79.3103448275862,Chocolate negro 100% cacao Trapa 80 g,Chocolate negro 85% cacao Hacendado,P-3157,7861
79.24528301886792,Coca-Cola zero azúcar 2 x 2 L,Refresco Coca-Cola Zero azúcar,P-3152,6412
79.24528301886792,Queso semicurado Dia El Cencerro 250 g,Queso semicurado de cabra Hacendado,P-2173,4510
79.24528301886792,Crema de verduras Dia Al Punto 500 ml,Crema de pollo Hacendado con verduras,P-3121,4925
79.24528301886792,Chorizo picante extra Revilla 65 g,Chorizo picante extra Hacendado,P-1639,5442
79.24528301886792,Levadura de panadería Maizena 28 g,Levadura de panadería Hacendado,P-1388,5817
79.24528301886792,Levadura de panadería Royal 27.5 g,Levadura de panadería Hacendado,P-1388,5826
79.24528301886792,Cerveza clásica Mahou pack 12 x 33 cl,Cerveza clásica Mahou,P-3317,6636
79.24528301886792,Cerveza clásica Mahou pack 24 x 33 cl,Cerveza clásica Mahou,P-3317,6667
79.24528301886792,Cerveza clásica Mahou pack 12 x 25 cl,Cerveza clásica Mahou,P-3317,6688
79.24528301886792,Sal rosa del himalaya fina Toque 250 g,Sal rosa del Himalaya Hacendado,P-1689,7236
79.24528301886792,Cacao puro en polvo Valor 250 g,Cacao en polvo a la taza Valor,P-2833,7803
79.20792079207921,Bonito del Norte MSC en aceite de oliva Dia Mari Marinera 140 g,Migas de bonito del norte en aceite de oliva Hacendado,P-2746,5583
79.16666666666666,Leche desnatada Pascual 1 L,Leche desnatada sin lactosa Hacendado,P-1789,3950
79.16666666666666,Leche semidesnatada Pascual pack 6 x 1 L,Leche semidesnatada Hacendado,P-1774,3964
79.16666666666666,Judías verdes redondas Dia Vegecampo 1 Kg,Judías verdes redondas Hacendado,P-2963,4991
79.16666666666666,Lentejas a la riojana Litoral 430 g,Lentejas a la riojana Hacendado,P-1762,6122
79.16666666666666,Callos a la madrileña Litoral 380 g,Callos a la madrileña Hacendado,P-1760,6141
79.16666666666666,Vino tinto reserva D.O. Valdepeñas Viña Albalí 75 cl,Vino tinto crianza Viña Albali DO Valdepeñas,P-0221,6797
79.16666666666666,Café molido natural Bonka 400 g,Café molido natural Hacendado,P-2765,8283
79.16666666666666,Café en grano natural La estrella 500 g,Café en grano natural Hacendado,P-2773,8322
79.12087912087912,Crema de cacao y leche de avellanas dúo Nocilla bote 180 g,Crema al cacao y leche con avellanas Nocilla,P-3221,4099
79.12087912087912,Crema de cacao y leche de avellanas dúo Nocilla bote 620 g,Crema al cacao y leche con avellanas Nocilla,P-3221,4101
79.12087912087912,Crema de cacao y leche de avellanas dúo 0% Nocilla bote 180 g,Crema al cacao y leche con avellanas Nocilla,P-3221,4113
79.12087912087912,Crema de cacao y leche de avellanas dúo Nocilla bote 360 g,Crema al cacao y leche con avellanas Nocilla,P-3221,4171
79.06976744186046,Leche entera calcio Dia Láctea pack 6 x 1 L,Leche desnatada calcio Hacendado,P-1790,4016
79.06976744186046,Chocolate con leche edición limitada Nestlé Extrafino 90 g,Chocolate con leche extrafino Nestlé,P-3171,4140
79.06976744186046,Bebida de soja Alpro pack 6 x 1 L,Bebida de soja 0% azúcar Hacendado,P-1804,4336
79.06976744186046,Crema de calabaza Dia Al Punto 500 ml,Crema de calabaza Hacendado,P-3122,4915
79.06976744186046,Caldo de verduras Dia Al Punto 1 L,Caldo de verduras Hacendado,P-3088,4958
79.06976744186046,Espaguetis carbonara 350 g,Spaghetti carbonara Hacendado,P-1723,6091
79.06976744186046,Fanta de naranja zero 2 L,Refresco Fanta naranja,P-3243,6436
79.06976744186046,Chocolate negro Dolca 100 g,Chocolate negro fundir Hacendado,P-1375,7785
79.06976744186046,Caramelos de eucalipto y mentol Respiral bolsa 150 g,Caramelos eucaliptus mentol Respiral Halls,P-3226,8142
79.01234567901234,Vino blanco verdejo D.O. Rueda Beronia 75 cl,Vino blanco verdejo Arribeño DO Rueda,P-0324,6975
78.94736842105263,Leche evaporada Dia Láctea 3 x 200 ml,Leche evaporada Hacendado,P-1880,3942
78.94736842105263,Leche desnatada omega 3 Dia Láctea 1 L,Leche desnatada Hacendado,P-1788,3986
78.94736842105263,Yogur sabor limón Dia Láctea pack 4 x 125 g,Yogur sabor limón Hacendado,P-0706,4355
78.94736842105263,Cebolla dulce malla 1 Kg,Morcilla de cebolla,P-0579,5068
78.94736842105263,Coca-Cola zero azúcar zero cafeína 330 ml,Refresco cola Hacendado Zero azúcar Zero cafeína,P-3156,6382
78.94736842105263,Cerveza radler sin alcohol Dia Ramblers 33 cl,"Cerveza Radler Falke 0,0% sin alcohol",P-3335,6703
78.87323943661973,Caldo de pollo con jamón Gallina Blanca 1 L,Caldo de pollo casero Gallina Blanca,P-3086,5281
78.87323943661973,Helado bombón almendrado Dia Temptation 4 x 90 g,Helado mini bombón almendrado Hacendado,P-3030,6234
78.87323943661973,Alimento para perros completo bolsa 15 Kg,Alimento completo para periquitos Granzoo,P-3554,8672
78.84615384615384,Barritas de cereales con chocolate blanco y frutos rojos Gran Dia caja 138 g,Barritas de cereales Hacendado con chocolate blanco,P-2276,7982
78.78787878787878,Leche semidesnatada calcio Pascual Movit 1 L,Leche semidesnatada calcio Hacendado,P-1776,3997
78.78787878787878,Filetes de caballa del sur en aceite de girasol Ubago 65 g,Filetes de caballa del sur en aceite de oliva Hacendado,P-2750,5530
78.78787878787878,Alubias blancas Luengo 1 Kg,Alubia blanca Hacendado,P-2562,7439
78.78787878787878,Aceitunas negras sin hueso Dia Vegecampo 150 g,Aceitunas negras sin hueso Hacendado,P-1437,7700
78.78787878787878,Aceitunas verdes sin hueso Dia Vegecampo 400 g,Aceitunas verdes sin hueso Hacendado,P-1423,7703
78.78787878787878,Chocolate blanco con galleta Dia Temptation 100 g,Galletas con chocolate blanco Hacendado,P-2470,7786
78.72340425531915,Mini galletas digestive con avena y chocolate Gullón bolsa 160 g,Galletas Digestive avena chocolate con leche Hacendado,P-2471,7953
78.68852459016394,Sardinilla aceite oliva Cuca 63 g,Sardinillas en aceite de oliva Hacendado,P-2755,5560
78.68852459016394,Harina de trigo integral El molino de Dia 1 Kg,Harina integral de trigo Hacendado,P-1366,5921
78.68852459016394,Pistachos tostados con sal Dia Naturmundo 250 g,Pistacho tostado Hacendado con sal,P-1300,6053
78.68852459016394,Molinillo pimienta negra Dia Vegecampo 46 g,Molinillo pimienta negra Hacendado,P-1989,7173
78.68852459016394,Torreznos sabor barbacoa Dia Snack Maniac 100 g,Torreznos sabor barbacoa Hacendado,P-1039,7647
78.57142857142857,Bebida de avena sin azúcar Alpro pack 6 x 1 L,Bebida de avena Hacendado 0% azúcar,P-1814,4239
78.57142857142857,Bebida de avena con cacao Dia Vegedia pack 6 x 1 L,Bebida de avena con café Hacendado,P-1811,4334
78.50467289719626,Filetes de caballa del sur en aceite de girasol Dia Mari Marinera 85 g,Filetes de caballa del sur en aceite de oliva Hacendado,P-2750,5513
78.48101265822784,Chocolate con leche y almendras Dia Temptation 150 g,Chocolate con leche Hacendado almendras enteras,P-3180,4051
78.48101265822784,Postre de soja con arándanos Alpro vaso 400 g,Postre de soja sabor arándanos Alpro,P-0863,4414
78.48101265822784,Pan de molde blanco sin corteza El molino de Dia 450 g,Pan de molde blanco sin corteza Hacendado,P-0662,5718
78.48101265822784,Aceitunas rellenas de anchoa suave Jolca 130 g,Aceitunas verdes rellenas de anchoa Hacendado,P-1422,7696
78.43137254901961,Chocolate con leche Dia Temptation 100 g,Chocolate con leche Milka,P-3172,4125
78.43137254901961,Salsa miel y mostaza Dia Salseo 310 g,Salsa Miel y Mostaza Hacendado,P-2142,7146
78.43137254901961,Nuez de Brasil Dia Naturmundo 150 g,Nuez de Brasil natural Hacendado,P-1334,7759
78.37837837837837,Leche semidesnatada Central Lechera Asturiana pack 6 x 1 L,Leche semidesnatada Asturiana,P-1777,3911
78.37837837837837,Chocolate con leche con avellanas Milka 250 g,Chocolate con leche Hacendado avellanas troceadas,P-3175,4077
78.37837837837837,Cerveza radler sin alcohol Amstel 33 cl,"Cerveza Radler Falke 0,0% sin alcohol",P-3335,6741
78.37837837837837,Café molido mezcla descafeinado La estrella 250 g,Café molido descafeinado Hacendado Espresso,P-2770,8278
78.35051546391753,Acondicionador intensivo repara y protege Pantene tubo 220 ml,Acondicionador Repara & Protege Pantene,P-2337,5877
78.35051546391753,Galletas rellenas con crema de cacao Nocilla bolsa 120 g,Galletas mini de cacao Caocream Hacendado rellenas de crema,P-2462,7954
78.33333333333333,Vino tinto crianza D.O. Valdepeñas Señorío de Los Llanos 75 cl,Vino tinto tempranillo crianza Señorío de los Llanos DO Valdepeñas,P-0223,6911
78.26086956521739,Calabaza cortada a trozos al vacío 500 g,Calabaza cacahuete cortada a trozos,P-0137,4878
78.26086956521739,Jamón serrano medias lonchas Dia Nuestra Alacena 100 g,Jamón serrano medias lonchas Jamcal,P-1491,5365
78.26086956521739,Tortillas de trigo integral Dia Al Punto 320 g,Tortillas de trigo integrales Hacendado,P-0687,5904
78.26086956521739,Ginebra Seagram's 70 cl,Ginebra Dry Gin Seagram's,P-0548,6858
78.26086956521739,Vinagre balsámico de Módena Dia Selección Mundial 500 ml,Vinagre balsámico de Módena Hacendado,P-1675,7199
78.26086956521739,Vinagre de manzana ecológico Riojavina 500 ml,Vinagre de manzana Hacendado,P-1670,7255
78.16091954022988,Aceitunas rellenas de pimiento Dia Vegecampo 150 g,Aceitunas verdes rellenas de pimiento asado Hacendado,P-1435,7721
78.125,Leche desnatada Central Lechera Asturiana 1 L,Leche desnatada Asturiana,P-1792,3946
78.125,Ensalada 4 estaciones Dia Vegecampo bolsa 200 g,Ensalada mezcla 4 estaciones lavada,P-0074,4983
78.125,Cerveza Estrella Galicia pack 10 x 33 cl,Cerveza especial Estrella Galicia,P-3323,6637
78.125,Cerveza Estrella Galicia pack 12 x 25 cl,Cerveza especial Estrella Galicia,P-3323,6681
78.0952380952381,Chocolate negro 74% cacao con naranja confitada Dia Temptation 100 g,Chocolate negro 72% cacao Hacendado con trozos de naranja,P-3166,7784
78.04878048780488,Yogur griego Dia Fidias vaso 1 Kg,Yogur griego sabor fresa Hacendado,P-1182,4346
78.04878048780488,Caldo de pescado Dia Al Punto 1 L,Caldo de pescado Hacendado,P-3087,5499
78.04878048780488,Ensaladilla rusa Dia Al Punto 250 g,Ensaladilla rusa Hacendado,P-1933,6098
78.04878048780488,Patatas alioli Ensalandia 250 g,Patatas con allioli Hacendado,P-1935,6117
78.04878048780488,Tónica Schweppes 1 L,Tónica original Schweppes,P-3247,6465
78.04878048780488,Vino blanco verdejo D.O. Rueda Emina 75 cl,Vino blanco verdejo Abadía Mantrús DO Rueda,P-0325,6994
78.04878048780488,Arroz vaporizado Dia Arrozona 1 Kg,Arroz vaporizado Hacendado,P-2383,7308
77.96610169491525,Tortillas de trigo maxi Dia Al Punto 360 g,Maxi tortillas de trigo Hacendado,P-0689,5905
77.96610169491525,Mini tortillas de trigo Dulcesol 300 g,Mini tortillas de trigo Hacendado,P-0691,5932
77.96610169491525,Tarta bombón congelada San Martín 1 Kg,Tarta San Marcos Hacendado congelada,P-1216,6157
77.96610169491525,Cava brut nature Anna Codorníu 75 cl,Cava brut Anna Codorníu,P-0479,6941
77.96610169491525,Anís dulce La castellana 70 cl,Licor de anís dulce La Castellana,P-0620,6955
77.96610169491525,Pimentón dulce de La Vera Dia Vegecampo 75 g,Pimentón dulce de la Vera Hacendado,P-1966,7142
77.96610169491525,Galletas integrales María Galleteca de Dia bolsa 200 g,Galletas María Integral Hacendado,P-2426,8378
77.94117647058823,Galletas de cacao rellenas bañadas con chocolate blanco Oreo caja 246 g,Galletas de cacao Caocream bañadas de chocolate blanco Hacendado rellenas de crema,P-2466,7925
77.92207792207793,Brócoli para microondas Florette 225 g,Floretas de brócoli para microondas lavadas,P-0154,4902
77.92207792207793,Coca-Cola zero azúcar zero cafeína 1.25 L,Refresco cola Hacendado Zero azúcar Zero cafeína,P-3156,6416
77.92207792207793,Vino tinto crianza D.O. Rioja Antaño 75 cl,Vino tinto crianza El Coto DO Rioja,P-0214,6984
