id_producto;nombre;precio;categoria_actual;subcategoria_actual;categoria_nueva;subcategoria_nueva
ME-0443;Foie gras de pato fresco;115;Bazar y Varios;Otros bazar;;
ME-2779;Foie gras entero de pato Hacendado;83;Bazar y Varios;Otros bazar;;
ME-4487;Fósforos de madera largos Tres Estrellas;125;Bazar y Varios;Otros bazar;;
ME-2031;Fragancia Mist Amatista Glow Deliplus;40;Bazar y Varios;Otros bazar;;
ME-2033;Fragancia Mist Pistacho Cream Deliplus;40;Bazar y Varios;Otros bazar;;
ME-2032;Fragancia Mist Vainilla Sunset Deliplus;40;Bazar y Varios;Otros bazar;;
ME-0126;Fresón;334;Bazar y Varios;Otros bazar;;
ME-4279;Friegasuelos Classic Bosque Verde concentrado;16;Bazar y Varios;Otros bazar;;
ME-4281;Friegasuelos Floral Bosque Verde líquido;95;Bazar y Varios;Otros bazar;;
ME-4283;Friegasuelos Insecticida Krisul líquido;235;Bazar y Varios;Otros bazar;;
ME-4280;Friegasuelos Pétalos Bosque Verde concentrado;16;Bazar y Varios;Otros bazar;;
ME-4277;Friegasuelos Pino Bosque Verde líquido;95;Bazar y Varios;Otros bazar;;
ME-4278;Friegasuelos Spa Bosque Verde líquido;95;Bazar y Varios;Otros bazar;;
ME-4282;Friegasuelos Tropical Bosque Verde líquido;95;Bazar y Varios;Otros bazar;;
ME-3180;Fritada pisto Hacendado;13;Bazar y Varios;Otros bazar;;
ME-1706;Fuet espetec Hacendado;257;Bazar y Varios;Otros bazar;;
ME-1541;Galantina con pistacho y trufa Hacendado finas lonchas;185;Bazar y Varios;Otros bazar;;
ME-1018;Gallina;261;Bazar y Varios;Otros bazar;;
ME-4501;Gamuzas atrapa polvo Bosque Verde;18;Bazar y Varios;Otros bazar;;
ME-3994;Gasas esterilizadas de algodón 100% hidrófilo Deliplus;12;Bazar y Varios;Otros bazar;;
ME-4076;Gasas para bebé no tejidas Deliplus;197;Bazar y Varios;Otros bazar;;
ME-3559;Gaseosa Hacendado grande;55;Bazar y Varios;Otros bazar;;
ME-3560;Gaseosa Hacendado pequeña;204;Bazar y Varios;Otros bazar;;
ME-3562;Gaseosa La Casera grande;255;Bazar y Varios;Otros bazar;;
ME-2100;Gazpacho fresco Hacendado;285;Bazar y Varios;Otros bazar;;
ME-2096;Gazpacho tradicional Hacendado;22;Bazar y Varios;Otros bazar;;
ME-2680;Gel activador de rizos cabello Curl Perfect Deliplus fix 3;28;Bazar y Varios;Otros bazar;;
ME-1122;Gel corporal aloe vera Deliplus;41;Bazar y Varios;Otros bazar;;
ME-1128;Gel corporal aloe vera puro Atlantia;55;Bazar y Varios;Otros bazar;;
ME-4054;Gel corporal infantil Deliplus;18;Bazar y Varios;Otros bazar;;
ME-1586;Gel de afeitar Sensitive Deliplus;175;Bazar y Varios;Otros bazar;;
ME-0918;Gel de baño ambar y vetiver Deliplus piel normal;16;Bazar y Varios;Otros bazar;;
ME-0909;Gel de baño argán Deliplus piel muy seca;15;Bazar y Varios;Otros bazar;;
ME-0904;Gel de baño avena Deliplus piel sensible;16;Bazar y Varios;Otros bazar;;
ME-0917;Gel de baño coco y lichi Deliplus piel normal;16;Bazar y Varios;Otros bazar;;
ME-0905;Gel de baño Dove 0% sulfato;395;Bazar y Varios;Otros bazar;;
ME-0901;Gel de baño frescor azul Deliplus piel normal;11;Bazar y Varios;Otros bazar;;
ME-0921;Gel de baño Frutal Deliplus piel normal;13;Bazar y Varios;Otros bazar;;
ME-0919;Gel de baño granada y frutos silvestres Deliplus piel normal;16;Bazar y Varios;Otros bazar;;
ME-0915;Gel de baño marino y cedro Deliplus piel normal;16;Bazar y Varios;Otros bazar;;
ME-0910;Gel de baño nutritivo Lactovit piel normal y seca;295;Bazar y Varios;Otros bazar;;
ME-0900;Gel de baño oliva Deliplus piel seca;16;Bazar y Varios;Otros bazar;;
ME-0920;Gel de baño tiernos recuerdos Deliplus piel normal;16;Bazar y Varios;Otros bazar;;
ME-1329;Gel de higiene íntima Deliplus;125;Bazar y Varios;Otros bazar;;
ME-0929;Gel de manos hidroalcohólico 80% alcohol Deliplus antiséptico sin aclarado;12;Bazar y Varios;Otros bazar;;
ME-0660;Gel facial Hidrata Deliplus ácido hialurónico;50;Bazar y Varios;Otros bazar;;
ME-0662;Gel facial sebo-regulador Deliplus Matifica;60;Bazar y Varios;Otros bazar;;
ME-2678;Gel fijador cabello control total Giorgi fijación 5;325;Bazar y Varios;Otros bazar;;
ME-2676;Gel fijador cabello X-trem Deliplus fijación 6;16;Bazar y Varios;Otros bazar;;
ME-0930;Gel hidroalcohólico 80% alcohol Deliplus antiséptico sin aclarado;39;Bazar y Varios;Otros bazar;;
ME-1480;Gel para depilar con cuchilla Deliplus piel sensible;26;Bazar y Varios;Otros bazar;;
ME-4056;Gel-champú bebé para pieles atópicas Deliplus;37;Bazar y Varios;Otros bazar;;
ME-0903;Gel-Champú de baño 2 en 1 dermoprotector Deliplus para cuerpo y cabello;10;Bazar y Varios;Otros bazar;;
ME-1621;Gelatina 0% azúcar sabor cereza, cola y sandía Hacendado;10;Bazar y Varios;Otros bazar;;
ME-4137;Gelatina gato adulto selección de aves Quartett;19;Bazar y Varios;Otros bazar;;
ME-1449;Gelatina neutra en láminas Foodsy;10;Bazar y Varios;Otros bazar;;
ME-1618;Gelatina sabor a frutos silvestres +Proteínas Hacendado 10 g proteínas 0% azúcar;155;Bazar y Varios;Otros bazar;;
ME-1171;Gofres clásicos Hacendado;13;Bazar y Varios;Otros bazar;;
ME-3730;Grageas de regaliz Hacendado;145;Bazar y Varios;Otros bazar;;
ME-3416;Granizado de limón Hacendado;27;Bazar y Varios;Otros bazar;;
ME-4348;Guantes 100% nitrilo Bosque Verde talla grande;195;Bazar y Varios;Otros bazar;;
ME-4347;Guantes 100% nitrilo Bosque Verde talla mediana;195;Bazar y Varios;Otros bazar;;
ME-4346;Guantes 100% nitrilo Bosque Verde talla pequeña;195;Bazar y Varios;Otros bazar;;
ME-4343;Guantes de látex Bosque Verde talla grande;75;Bazar y Varios;Otros bazar;;
ME-4342;Guantes de látex Bosque Verde talla mediana;75;Bazar y Varios;Otros bazar;;
ME-4345;Guantes de látex Bosque Verde talla mediana-grande;30;Bazar y Varios;Otros bazar;;
ME-4341;Guantes de látex Bosque Verde talla pequeña;75;Bazar y Varios;Otros bazar;;
ME-4344;Guantes de látex Bosque Verde talla pequeña-mediana;30;Bazar y Varios;Otros bazar;;
ME-4351;Guantes de nitrilo Bosque Verde talla grande;285;Bazar y Varios;Otros bazar;;
ME-4350;Guantes de nitrilo Bosque Verde talla mediana;285;Bazar y Varios;Otros bazar;;
ME-4349;Guantes de nitrilo Bosque Verde talla pequeña;285;Bazar y Varios;Otros bazar;;
ME-1526;Guindillas picantes Hacendado;155;Bazar y Varios;Otros bazar;;
ME-3321;Guisantes extra Hacendado;95;Bazar y Varios;Otros bazar;;
ME-3337;Habas fritas Peña Torcal mini baby extra;35;Bazar y Varios;Otros bazar;;
ME-2730;Hélices con vegetales Hacendado;16;Bazar y Varios;Otros bazar;;
ME-2739;Hélices Hacendado;8;Bazar y Varios;Otros bazar;;
ME-2575;Hidrocrema Liss Frizz Control Deliplus cabello rebelde;275;Bazar y Varios;Otros bazar;;
ME-3471;Hielo cocktail;15;Bazar y Varios;Otros bazar;;
ME-2117;Hierbas provenzales Hacendado;12;Bazar y Varios;Otros bazar;;
ME-0883;Hilo dental con cera y sabor menta;18;Bazar y Varios;Otros bazar;;
ME-0537;Hogaza con semillas 12%;15;Bazar y Varios;Otros bazar;;
ME-0534;Hogaza de centeno 50%;17;Bazar y Varios;Otros bazar;;
ME-0568;Hogaza de centeno 50% rebanado;17;Bazar y Varios;Otros bazar;;
ME-0709;Hogaza sin gluten;296;Bazar y Varios;Otros bazar;;
ME-2116;Hoja de laurel Hacendado;85;Bazar y Varios;Otros bazar;;
ME-1192;Hojaldre cabello de Ángel Hacendado;58;Bazar y Varios;Otros bazar;;
ME-1197;Hojaldre relleno de crema de cacao Hacendado;29;Bazar y Varios;Otros bazar;;
ME-1196;Hojaldre relleno de crema Hacendado sin azúcar añadido;46;Bazar y Varios;Otros bazar;;
ME-1960;Horchata de chufa Hacendado;135;Bazar y Varios;Otros bazar;;
ME-1011;Hueso garrón;116;Bazar y Varios;Otros bazar;;
ME-1021;Hueso vacuno;341;Bazar y Varios;Otros bazar;;
ME-3035;Iluminador facial fluido Highlighter Deliplus 01 champagne;50;Bazar y Varios;Otros bazar;;
ME-4316;Incrementador de pH para piscina;70;Bazar y Varios;Otros bazar;;
ME-3276;Infusión Cola de caballo Hacendado;12;Bazar y Varios;Otros bazar;;
ME-3283;Infusión Digest Hacendado;105;Bazar y Varios;Otros bazar;;
ME-3281;Infusión Dormir Hacendado;105;Bazar y Varios;Otros bazar;;
ME-3284;Infusión frutos rojos Hacendado;14;Bazar y Varios;Otros bazar;;
ME-3290;Infusión Hinojo Hacendado;105;Bazar y Varios;Otros bazar;;
ME-3279;Infusión Laxsen sabor menta Hacendado;105;Bazar y Varios;Otros bazar;;
ME-3277;Infusión Manzanilla con anís Hacendado;85;Bazar y Varios;Otros bazar;;
ME-3273;Infusión Manzanilla Hacendado;65;Bazar y Varios;Otros bazar;;
ME-3274;Infusión Menta Poleo Hacendado;75;Bazar y Varios;Otros bazar;;
ME-3289;Infusión quema grasas Hacendado;105;Bazar y Varios;Otros bazar;;
ME-3278;Infusión Relax Hacendado;105;Bazar y Varios;Otros bazar;;
ME-3285;Infusión Respir Hacendado;14;Bazar y Varios;Otros bazar;;
ME-3282;Infusión Rooibos cítricos Hacendado;115;Bazar y Varios;Otros bazar;;
ME-3275;Infusión Tila Hacendado;85;Bazar y Varios;Otros bazar;;
ME-3280;Infusión Tomillo Hacendado;105;Bazar y Varios;Otros bazar;;
ME-4388;Insecticida ácaros Bosque Verde especial tejidos;33;Bazar y Varios;Otros bazar;;
ME-4391;Insecticida antimosquitos eléctrico recambio líquido;19;Bazar y Varios;Otros bazar;;
ME-4386;Insecticida cucarachas y hormigas Bosque Verde;27;Bazar y Varios;Otros bazar;;
ME-4387;Insecticida líquido Bosque Verde;275;Bazar y Varios;Otros bazar;;
ME-4384;Insecticida moscas y mosquitos Bosque Verde perfumado;235;Bazar y Varios;Otros bazar;;
ME-4385;Insecticida moscas y mosquitos Bosque Verde sin perfume;235;Bazar y Varios;Otros bazar;;
ME-2523;Instant conditioner Protect Triple Action Deliplus preventivo y sin aclarado;23;Bazar y Varios;Otros bazar;;
ME-4194;Jabón blando 100% natural Beltrán quitamanchas;29;Bazar y Varios;Otros bazar;;
ME-0926;Jabón de manos avena Deliplus líquido;14;Bazar y Varios;Otros bazar;;
ME-0925;Jabón de manos dermoprotector Deliplus;9;Bazar y Varios;Otros bazar;;
ME-0922;Jabón de manos en pastilla Beauty Cream Bar Dove;35;Bazar y Varios;Otros bazar;;
ME-0924;Jabón de manos en pastilla glicerina 100% natural Deliplus;11;Bazar y Varios;Otros bazar;;
ME-0927;Jabón de manos kids Deliplus líquido;14;Bazar y Varios;Otros bazar;;
ME-0932;Jabón de manos neutraliza olores Deliplus;18;Bazar y Varios;Otros bazar;;
ME-0928;Jabón de manos tiernos recuerdos Deliplus;14;Bazar y Varios;Otros bazar;;
ME-4191;Jabón Natural con glicerina Bosque Verde;185;Bazar y Varios;Otros bazar;;
ME-1567;Jamón bellota ibérico 100% cortado a tapas;1512;Bazar y Varios;Otros bazar;;
ME-1566;Jamón bellota ibérico cortado a tapas;1287;Bazar y Varios;Otros bazar;;
ME-1563;Jamón cebo ibérico cortado a máquina;1026;Bazar y Varios;Otros bazar;;
ME-1565;Jamón cebo ibérico cortado a tapas;711;Bazar y Varios;Otros bazar;;
ME-1360;Jamón cocido braseado Noel lonchas;225;Bazar y Varios;Otros bazar;;
ME-1366;Jamón cocido extra 50% raza ibérica Noel lonchas;285;Bazar y Varios;Otros bazar;;
ME-1361;Jamón cocido extra cortado a mano Noel sabor ahumado;335;Bazar y Varios;Otros bazar;;
ME-1353;Jamón cocido extra Hacendado finas lonchas;345;Bazar y Varios;Otros bazar;;
ME-1358;Jamón cocido extra Noel lonchas;225;Bazar y Varios;Otros bazar;;
ME-1367;Jamón cocido extrafino Hacendado lonchas;25;Bazar y Varios;Otros bazar;;
ME-1355;Jamón cocido Hacendado lonchas;225;Bazar y Varios;Otros bazar;;
ME-1359;Jamón cocido jugoso Hacendado;18;Bazar y Varios;Otros bazar;;
ME-1356;Jamón cocido sándwich Hacendado lonchas;195;Bazar y Varios;Otros bazar;;
ME-1582;Jamón de bellota ibérico 100% Campo Extremadura;4760;Bazar y Varios;Otros bazar;;
ME-1583;Jamón de bellota ibérico 50% La Hacienda del Ibérico;4140;Bazar y Varios;Otros bazar;;
ME-1581;Jamón de cebo ibérico 50% La Hacienda del Ibérico;1530;Bazar y Varios;Otros bazar;;
ME-1568;Jamón de cebo ibérico 50% raza ibérica La Hacienda del Ibérico;49;Bazar y Varios;Otros bazar;;
ME-1571;Jamón de Trevélez lonchas extra finas Antonio Álvarez;37;Bazar y Varios;Otros bazar;;
ME-1562;Jamón serrano cortado a máquina;475;Bazar y Varios;Otros bazar;;
ME-1578;Jamón serrano gran reserva Costa Brava sin aditivos lonchas;23;Bazar y Varios;Otros bazar;;
ME-1580;Jamón serrano Incarlopsa;650;Bazar y Varios;Otros bazar;;
ME-1559;Jamón serrano Incarlopsa lonchas extrafinas;245;Bazar y Varios;Otros bazar;;
ME-1561;Jamón serrano lonchas Incarlopsa;41;Bazar y Varios;Otros bazar;;
ME-1569;Jamón serrano medias lonchas Jamcal;41;Bazar y Varios;Otros bazar;;
ME-1564;Jamón serrano reserva cortado a tapas;36;Bazar y Varios;Otros bazar;;
ME-0141;Judía verde plana;295;Bazar y Varios;Otros bazar;;
ME-0147;Judía verde redonda;28;Bazar y Varios;Otros bazar;;
ME-3329;Judías verdes planas Hacendado;12;Bazar y Varios;Otros bazar;;
ME-3324;Judías verdes redondas Hacendado;12;Bazar y Varios;Otros bazar;;
ME-0731;Kéfir natural sabor suave;12;Bazar y Varios;Otros bazar;;
ME-0851;Kit de viaje higiene dental Deliplus 3 Action;235;Bazar y Varios;Otros bazar;;
ME-3944;Kit nude de pinceles ojos Deliplus;55;Bazar y Varios;Otros bazar;;
ME-3943;Kit nude de pinceles rostro Deliplus;60;Bazar y Varios;Otros bazar;;
ME-3945;Kit nude Esencial Deliplus;35;Bazar y Varios;Otros bazar;;
ME-2671;Laca cabello Elnett fijación fuerte;595;Bazar y Varios;Otros bazar;;
ME-2657;Laca cabello Nelly;25;Bazar y Varios;Otros bazar;;
ME-1809;Laca de uñas alto brillo Deliplus 133 teal;25;Bazar y Varios;Otros bazar;;
ME-1810;Laca de uñas alto brillo Deliplus 134 topo;25;Bazar y Varios;Otros bazar;;
ME-1801;Laca de uñas alto brillo Deliplus 15 perla rosada;25;Bazar y Varios;Otros bazar;;
ME-1802;Laca de uñas alto brillo Deliplus 18 suave peonia;25;Bazar y Varios;Otros bazar;;
ME-1803;Laca de uñas alto brillo Deliplus 20 rosa magnético;25;Bazar y Varios;Otros bazar;;
ME-1805;Laca de uñas alto brillo Deliplus 28 cereza;25;Bazar y Varios;Otros bazar;;
ME-1806;Laca de uñas alto brillo Deliplus 31 negro místico;25;Bazar y Varios;Otros bazar;;
ME-1808;Laca de uñas alto brillo Deliplus 76 rosa medio;25;Bazar y Varios;Otros bazar;;
ME-1800;Laca de uñas base brillo Deliplus 67;25;Bazar y Varios;Otros bazar;;
ME-1797;Laca de uñas manicura francesa Deliplus 03 rosa;275;Bazar y Varios;Otros bazar;;
ME-1364;Lacón al horno Noel lonchas;21;Bazar y Varios;Otros bazar;;
ME-1822;Lasaña boloñesa familiar Hacendado;49;Bazar y Varios;Otros bazar;;
ME-1823;Lasaña boloñesa Hacendado;27;Bazar y Varios;Otros bazar;;
ME-4321;Lavaparabrisas Bosque Verde;25;Bazar y Varios;Otros bazar;;
ME-4302;Lejía Multiusos Bosque Verde;16;Bazar y Varios;Otros bazar;;
ME-4296;Lejía normal Tradicional Bosque Verde;19;Bazar y Varios;Otros bazar;;
ME-4299;Lejía ropa blanca denso Bosque Verde;125;Bazar y Varios;Otros bazar;;
ME-0318;Lenguado rubio;91;Bazar y Varios;Otros bazar;;
ME-1445;Levadura fresca Levital;5;Bazar y Varios;Otros bazar;;
ME-0063;Limón;58;Bazar y Varios;Otros bazar;;
ME-1771;Limón exprimido Hacendado;135;Bazar y Varios;Otros bazar;;
ME-4202;Limpia lavadoras Bosque Verde líquido;195;Bazar y Varios;Otros bazar;;
ME-4272;Limpia Mopas Bosque Verde;285;Bazar y Varios;Otros bazar;;
ME-4266;Limpia Tapicerías y Alfombras con espuma activa Bosque Verde;175;Bazar y Varios;Otros bazar;;
ME-4322;Limpiacristales Bosque Verde;19;Bazar y Varios;Otros bazar;;
ME-4318;Limpiacristales y multiusos Bosque Verde;12;Bazar y Varios;Otros bazar;;
ME-4323;Limpiagafas Spray con gamuza Bosque Verde;255;Bazar y Varios;Otros bazar;;
ME-4287;Limpiahogar Aloe Vera Bosque Verde concentrado;215;Bazar y Varios;Otros bazar;;
ME-4291;Limpiahogar con lejía Bosque Verde en gel;19;Bazar y Varios;Otros bazar;;
ME-4290;Limpiahogar Multiusos Pino Bosque Verde líquido;16;Bazar y Varios;Otros bazar;;
ME-4292;Limpiahogar Oxi Active Bosque Verde sin lejía;135;Bazar y Varios;Otros bazar;;
ME-4289;Limpiahogar PH Neutro Bosque Verde delicado;155;Bazar y Varios;Otros bazar;;
ME-1594;Loción after shave Fresh Deliplus con alcohol;17;Bazar y Varios;Otros bazar;;
ME-1124;Loción corporal Calm Deliplus omega 3, 6, 9 y niacinamida;23;Bazar y Varios;Otros bazar;;
ME-1120;Loción corporal Hidrata Deliplus aloe vera y ácido hialurónico;19;Bazar y Varios;Otros bazar;;
ME-2521;Loción infantil elimina liendres y piojos Deliplus;50;Bazar y Varios;Otros bazar;;
ME-1349;Lomo asado La Carloteña lonchas;25;Bazar y Varios;Otros bazar;;
ME-1754;Lomo de bellota 50% ibérico La Hacienda del ibérico;7085;Bazar y Varios;Otros bazar;;
ME-1750;Lomo de bellota ibérico cortado a máquina;743;Bazar y Varios;Otros bazar;;
ME-1756;Lomo de cebo 50% ibérico Estrella de Castilla;1425;Bazar y Varios;Otros bazar;;
ME-1749;Lomo de cebo ibérico cortado a máquina;633;Bazar y Varios;Otros bazar;;
ME-0519;Lomo de vacuno añojo;792;Bazar y Varios;Otros bazar;;
ME-1747;Lomo embuchado Hacendado lonchas;27;Bazar y Varios;Otros bazar;;
ME-1753;Lomo Hacendado;613;Bazar y Varios;Otros bazar;;
ME-1717;Longaniza clásica extra Hacendado;28;Bazar y Varios;Otros bazar;;
ME-1710;Longaniza de payés extra Hacendado lonchas;24;Bazar y Varios;Otros bazar;;
ME-0612;Longaniza fresca estilo criollo;334;Bazar y Varios;Otros bazar;;
ME-0607;Longaniza fresca sin tripa;33;Bazar y Varios;Otros bazar;;
ME-0606;Longaniza magro fresca;321;Bazar y Varios;Otros bazar;;
ME-0200;Lubina abierta a la espalda;68;Bazar y Varios;Otros bazar;;
ME-0199;Lubina limpia;64;Bazar y Varios;Otros bazar;;
ME-2731;Macarrón fino Hacendado;8;Bazar y Varios;Otros bazar;;
ME-2733;Macarrón Hacendado;12;Bazar y Varios;Otros bazar;;
ME-2728;Macarrón rayado integral Hacendado;115;Bazar y Varios;Otros bazar;;
ME-3331;Macedonia de verduras Hacendado;9;Bazar y Varios;Otros bazar;;
ME-3361;Macedonia mix de frutas en almíbar Hacendado;21;Bazar y Varios;Otros bazar;;
ME-0445;Magret de pato;912;Bazar y Varios;Otros bazar;;
ME-0159;Maíz dulce en mazorca;315;Bazar y Varios;Otros bazar;;
ME-0156;Maíz dulce en mazorca cocido;155;Bazar y Varios;Otros bazar;;
ME-3311;Maíz dulce Hacendado;16;Bazar y Varios;Otros bazar;;
ME-1385;Maíz palomitas Hacendado;86;Bazar y Varios;Otros bazar;;
ME-3805;Malta Maltín Polar;65;Bazar y Varios;Otros bazar;;
ME-1137;Manteca corporal Murumuru Deliplus;45;Bazar y Varios;Otros bazar;;
ME-1184;Mantecadas Hacendado;23;Bazar y Varios;Otros bazar;;
ME-4461;Mantel de papel color aleatorio Bosque Verde;31;Bazar y Varios;Otros bazar;;
ME-3000;Maquillaje fluido Hydra Deliplus 100 vainilla claro;65;Bazar y Varios;Otros bazar;;
ME-3005;Maquillaje fluido Hydra Deliplus 110 beige rosado;65;Bazar y Varios;Otros bazar;;
ME-3001;Maquillaje fluido Hydra Deliplus 200 beige medio;65;Bazar y Varios;Otros bazar;;
ME-3004;Maquillaje fluido Hydra Deliplus 210 cappuccino;65;Bazar y Varios;Otros bazar;;
ME-3002;Maquillaje fluido Hydra Deliplus 300 arena;65;Bazar y Varios;Otros bazar;;
ME-2990;Maquillaje fluido Long Lasting Deliplus mate 120 beige rosado;65;Bazar y Varios;Otros bazar;;
ME-2996;Maquillaje serum camomila Deliplus 100 beige muy claro;70;Bazar y Varios;Otros bazar;;
ME-2997;Maquillaje serum camomila Deliplus 200 beige claro;70;Bazar y Varios;Otros bazar;;
ME-2998;Maquillaje serum camomila Deliplus 210 beige medio;70;Bazar y Varios;Otros bazar;;
ME-2999;Maquillaje serum camomila Deliplus 300 beige oscuro;70;Bazar y Varios;Otros bazar;;
ME-1607;Maquinilla de afeitar recargable Deliplus Flection System 6 hojas;60;Bazar y Varios;Otros bazar;;
ME-1601;Maquinilla de afeitar recargable Deliplus Precision System 3 hojas;30;Bazar y Varios;Otros bazar;;
ME-1603;Maquinilla de afeitar recargable Deliplus Precision System 6 hojas;50;Bazar y Varios;Otros bazar;;
ME-1490;Maquinilla depilación recargable Deliplus Body System 6 hojas;50;Bazar y Varios;Otros bazar;;
ME-1602;Maquinillas de afeitar desechables Deliplus Active 2 hojas;14;Bazar y Varios;Otros bazar;;
ME-1598;Maquinillas de afeitar desechables Deliplus Active 3 hojas;195;Bazar y Varios;Otros bazar;;
ME-1596;Maquinillas de afeitar desechables Deliplus Fix 2 hojas;11;Bazar y Varios;Otros bazar;;
ME-1485;Maquinillas depilación Deliplus Body 3 hojas;215;Bazar y Varios;Otros bazar;;
ME-1484;Maquinillas depilación desechables Deliplus Body 2 hojas;7;Bazar y Varios;Otros bazar;;
ME-1470;Masa de hojaldre sin gluten Hacendado;28;Bazar y Varios;Otros bazar;;
ME-1471;Masa filo;195;Bazar y Varios;Otros bazar;;
ME-1465;Masa fresca hojaldre Hacendado;24;Bazar y Varios;Otros bazar;;
ME-1468;Masa fresca quebrada brisa Hacendado;22;Bazar y Varios;Otros bazar;;
ME-3349;Máscara de cejas Deliplus marrón;40;Bazar y Varios;Otros bazar;;
ME-3371;Máscara de pestañas Brown Xtrem efecto longitud infinita Deliplus marrón;45;Bazar y Varios;Otros bazar;;
ME-3373;Máscara de pestañas Curve XL efecto lifting Deliplus negro;45;Bazar y Varios;Otros bazar;;
ME-3372;Máscara de pestañas Drama Lashes efecto volumen y longitud Deliplus negro;45;Bazar y Varios;Otros bazar;;
ME-3369;Máscara de pestañas Long Xtrem efecto longitud infinita Deliplus negro;45;Bazar y Varios;Otros bazar;;
ME-3368;Máscara de pestañas Maxi Volume efecto volumen intenso Deliplus negro;45;Bazar y Varios;Otros bazar;;
ME-3370;Máscara de pestañas Water Xtrem waterproof efecto longitud infinita Deliplus negro;45;Bazar y Varios;Otros bazar;;
ME-2550;Mascarilla Argan Oil Deliplus cabello seco y dañado;24;Bazar y Varios;Otros bazar;;
ME-2985;Mascarilla cabello cobre Color Mask;21;Bazar y Varios;Otros bazar;;
ME-2910;Mascarilla cabello negro Color Mask;21;Bazar y Varios;Otros bazar;;
ME-2986;Mascarilla cabello rojo Color Mask;21;Bazar y Varios;Otros bazar;;
ME-2987;Mascarilla cabello violín Color Mask;21;Bazar y Varios;Otros bazar;;
ME-2565;Mascarilla Color Protect Deliplus cabello teñido;24;Bazar y Varios;Otros bazar;;
ME-2552;Mascarilla Curl Perfect Deliplus cabello rizado;24;Bazar y Varios;Otros bazar;;
ME-0643;Mascarilla facial Hidra Boom Mask Deliplus con Camelias de Jeju y ácido hialurónico;175;Bazar y Varios;Otros bazar;;
ME-0633;Mascarilla facial peeling carbón Montagne Jeunesse;185;Bazar y Varios;Otros bazar;;
ME-2562;Mascarilla Hidra Hialurónico Elvive cabello deshidratado;44;Bazar y Varios;Otros bazar;;
ME-2551;Mascarilla Liss Frizz Control Deliplus cabello rebelde;24;Bazar y Varios;Otros bazar;;
ME-2555;Mascarilla Natural Deliplus todo tipo de cabello;24;Bazar y Varios;Otros bazar;;
ME-2559;Mascarilla Plex Repair Deliplus cabello muy dañado;21;Bazar y Varios;Otros bazar;;
ME-2558;Mascarilla Protectora Color Vive Elvive cabello teñido o con mechas;44;Bazar y Varios;Otros bazar;;
ME-2549;Mascarilla Repair & Nutrition Deliplus cabello seco y dañado;24;Bazar y Varios;Otros bazar;;
ME-2557;Mascarilla Silver Blond Deliplus cabello rubio, decolorado y grises,;395;Bazar y Varios;Otros bazar;;
ME-2556;Mascarilla sin aclarado Argan Oil Deliplus cabello seco y dañado;38;Bazar y Varios;Otros bazar;;
ME-2560;Mascarilla sin aclarado Curl Perfect Deliplus cabello rizado;40;Bazar y Varios;Otros bazar;;
ME-2554;Mascarilla sin aclarado Repair & Nutrition Deliplus cabello seco y dañado;38;Bazar y Varios;Otros bazar;;
ME-2563;Mascarilla Ultra Platinum Deliplus cabello gris, rubio y decolorado;395;Bazar y Varios;Otros bazar;;
ME-3998;Mascarillas quirúrgicas Deliplus no reutilizables;15;Bazar y Varios;Otros bazar;;
ME-0719;Maxi tortillas de trigo Hacendado;15;Bazar y Varios;Otros bazar;;
ME-1363;Maxi york Hacendado;595;Bazar y Varios;Otros bazar;;
ME-1357;Maxi york Hacendado finas lonchas;23;Bazar y Varios;Otros bazar;;
ME-3343;Mazorquitas de maíz agridulce Hacendado;26;Bazar y Varios;Otros bazar;;
ME-0157;Media calabaza cacahuete;156;Bazar y Varios;Otros bazar;;
ME-0713;Media Hogaza integral de avena, semillas de girasol y sésamo rebanado;95;Bazar y Varios;Otros bazar;;
ME-0539;Medio conejo troceado;564;Bazar y Varios;Otros bazar;;
ME-0053;Medio melón piel de sapo;552;Bazar y Varios;Otros bazar;;
ME-0284;Medio rodaballo;1728;Bazar y Varios;Otros bazar;;
ME-0208;Mejillón vivo;36;Bazar y Varios;Otros bazar;;
ME-0210;Mejillón vivo selección;46;Bazar y Varios;Otros bazar;;
ME-3358;Melocotón en almíbar Hacendado;205;Bazar y Varios;Otros bazar;;
ME-3360;Melocotón light Hacendado sin azúcares añadidos;145;Bazar y Varios;Otros bazar;;
ME-0054;Melón piel de sapo;68;Bazar y Varios;Otros bazar;;
ME-3341;Mezcla de verduras Hacendado;265;Bazar y Varios;Otros bazar;;
ME-1388;Mezcla semillas Hacendado;146;Bazar y Varios;Otros bazar;;
ME-1846;Migas Hacendado;19;Bazar y Varios;Otros bazar;;
ME-0770;Mini biscotes de trigo Diatosta;76;Bazar y Varios;Otros bazar;;
ME-2078;Mini eau de parfum hombre Flor de Mayo Deep Barrel;33;Bazar y Varios;Otros bazar;;
ME-2071;Mini eau de parfum hombre Flor de Mayo Mistery intense;25;Bazar y Varios;Otros bazar;;
ME-2036;Mini eau de parfum mujer Flor de Mayo Diamond;185;Bazar y Varios;Otros bazar;;
ME-4488;Mini mechero Clipper;25;Bazar y Varios;Otros bazar;;
ME-1560;Mini taquitos de jamón Incarlopsa;265;Bazar y Varios;Otros bazar;;
ME-0721;Mini tortillas de trigo Hacendado;165;Bazar y Varios;Otros bazar;;
