id_api,nombre_comercial,precio,precio_unidad,marca,url,categoria_ahorramas
,Hielo Cubers Ice Balls 1kg,1.7,"(1,70€/KILO)",,https://www.ahorramas.com/hielo-cubers-ice-balls-1kg-55890.html,congelados
,Helado Magnum double sunlover 3 uds,3.99,"(15,65€/LITRO)|(19,57€/LITRO)",,https://www.ahorramas.com/helado-magnum-double-sunlover-3-uds-55784.html,congelados
,Helado bombón Magnum mini 6 uds intense dark 70%,4.79,"(14,52€/LITRO)|(18,15€/LITRO)",,https://www.ahorramas.com/helado-bombon-magnum-mini-6-uds-intense-dark-70-48767.html,congelados
,Galleta de helado Rume 85g,0.7,"(8,24€/KILO)",,https://www.ahorramas.com/galleta-de-helado-rume-85g-49938.html,congelados
,Helado Maxibon Nestlé Cookies 4 uds,6.59,"(10,98€/LITRO)",,https://www.ahorramas.com/helado-maxibon-nestle-cookies-4-uds-66352.html,congelados
,Tarta La Menorquina 1l fantástica,6.95,"(6,95€/LITRO)",,https://www.ahorramas.com/tarta-la-menorquina-1l-fantastica-53761.html,congelados
,Pizza Que la haga Rita 425g bianca,5.39,"(12,68€/KILO)",,https://www.ahorramas.com/pizza-que-la-haga-rita-425g-bianca-55345.html,congelados
,Magnum Salted Caramel x3 100ml,2.99,"(9,97€/LITRO)",,https://www.ahorramas.com/magnum-salted-caramel-x3-100ml-51532.html,congelados
,Helado Häagen-Dazs Chunky Salted Caramel 3x80ml,4.99,"(20,79€/LITRO)",,https://www.ahorramas.com/helado-haagen-dazs-chunky-salted-caramel-3x80ml-59956.html,congelados
,Helado pirulo Nestlé 7 uds,5.99,"(14,57€/LITRO)",,https://www.ahorramas.com/helado-pirulo-nestle-7-uds-32516.html,congelados
,Helado cornetto frigo con sabor a limón pack de 4 unidades,2.99,"(8,31€/LITRO)",,https://www.ahorramas.com/helado-cornetto-frigo-con-sabor-a-limon-pack-de-4-unidades-97617.html,congelados
,Helado cono sabor coco y mango Nestle Extreme 6 unid,5.15,"(7,80€/LITRO)",,https://www.ahorramas.com/helado-cono-sabor-coco-y-mango-nestle-extreme-6-unid-87644.html,congelados
,Helado Ferrero Rocher 4 uds classic,4.49,"(16,04€/LITRO)",,https://www.ahorramas.com/helado-ferrero-rocher-4-uds-classic-48006.html,congelados
,Helado en tarrina Alipende 900ml tres chocolates,3.3,"(3,67€/LITRO)",,https://www.ahorramas.com/helado-en-tarrina-alipende-900ml-tres-chocolates-85002.html,congelados
,Helado color roll Alipende 8 uds,3.6,"(9,00€/LITRO)",,https://www.ahorramas.com/helado-color-roll-alipende-8-uds-23223.html,congelados
,Helado kids mix Frigo 8 uds,4.99,"(12,54€/LITRO)",,https://www.ahorramas.com/helado-kids-mix-frigo-8-uds-57900.html,congelados
,Helado cono Alipende 4 uds caramelo salado,2.55,"(5,10€/LITRO)",,https://www.ahorramas.com/helado-cono-alipende-4-uds-caramelo-salado-28894.html,congelados
,Pizza Que la haga Rita 430g capricciosa,5.39,"(12,53€/KILO)",,https://www.ahorramas.com/pizza-que-la-haga-rita-430g-capricciosa-48817.html,congelados
,Helado Drácula Frigo 6 uds,4.99,"(15,40€/LITRO)",,https://www.ahorramas.com/helado-dracula-frigo-6-uds-80651.html,congelados
,Helado Häagen-Dazs Crunchy Macadamia Nut Brittle 3x80ml,4.99,"(20,79€/LITRO)",,https://www.ahorramas.com/helado-haagen-dazs-crunchy-macadamia-nut-brittle-3x80ml-59955.html,congelados
,Helado cono extreme con sabor a peanuts y caramel 6 unidades,5.15,"(7,15€/LITRO)",,https://www.ahorramas.com/helado-cono-extreme-con-sabor-a-peanuts-y-caramel-6-unidades-97905.html,congelados
,Helado Cono EXTRÊME doble vainilla 6x120ml,5.15,"(7,15€/LITRO)",,https://www.ahorramas.com/helado-cono-extr%C3%AAme-doble-vainilla-6x120ml-95118.html,congelados
,Lasaña La Cocinera barbacoa 500g,3.99,"(7,98€/KILO)",,https://www.ahorramas.com/lasana-la-cocinera-barbacoa-500g-38107.html,congelados
,Helado bombón Alipende 6 uds crocanti y cacao,3.6,"(6,67€/LITRO)",,https://www.ahorramas.com/helado-bombon-alipende-6-uds-crocanti-y-cacao-25738.html,congelados
,Helado bombón mini Alipende 8 uds con galleta cacao,3.5,"(7,29€/LITRO)",,https://www.ahorramas.com/helado-bombon-mini-alipende-8-uds-con-galleta-cacao-47550.html,congelados
,Helado tarrina Oreo 425 ml,5.15,"(12,12€/LITRO)",,https://www.ahorramas.com/helado-tarrina-oreo-425-ml-55939.html,congelados
,Cornetto Frigo chocolate X4 90ml,2.99,"(8,31€/LITRO)",,https://www.ahorramas.com/cornetto-frigo-chocolate-x4-90ml-55964.html,congelados
,Pizza rústica Dr Oetker doble pepperoni 565g,5.59,"(9,89€/KILO)",,https://www.ahorramas.com/pizza-rustica-dr-oetker-doble-pepperoni-565g-50558.html,congelados
,Helado Magnum classic 3 uds,2.99,"(9,97€/LITRO)",,https://www.ahorramas.com/helado-magnum-classic-3-uds-62946.html,congelados
,Helado sandwich Lotus 4u Biscoff,3.99,"(23,20€/LITRO)",,https://www.ahorramas.com/helado-sandwich-lotus-4u-biscoff-97926.html,congelados
,Menestra de la huerta Findus 650g,4.99,"(7,68€/KILO)",,https://www.ahorramas.com/menestra-de-la-huerta-findus-650g-55760.html,congelados
,Helado Haagen-Dazs 4 uds caramel collection,7.49,"(19,71€/LITRO)",,https://www.ahorramas.com/helado-haagen-dazs-4-uds-caramel-collection-55976.html,congelados
,Helado cono Kinder Bueno 4 uds,4.99,"(13,86€/LITRO)",,https://www.ahorramas.com/helado-cono-kinder-bueno-4-uds-36104.html,congelados
,Helado super bombón mini Alipende 8uds,2.5,"(5,21€/LITRO)",,https://www.ahorramas.com/helado-super-bombon-mini-alipende-8uds-69472.html,congelados
,Helado bloque Alipende nata y fresa 1l,1.9,"(1,90€/LITRO)",,https://www.ahorramas.com/helado-bloque-alipende-nata-y-fresa-1l-69467.html,congelados
,Helado cono sin azúcar Alipende nata fresa 4 uds,2.99,"(5,98€/LITRO)",,https://www.ahorramas.com/helado-cono-sin-azucar-alipende-nata-fresa-4-uds-80809.html,congelados
,Frambuesa chocolate blanco con leche Itfruit,3.99,"(39,90€/KILO)",,https://www.ahorramas.com/frambuesa-chocolate-blanco-con-leche-itfruit-86785.html,congelados
,MOCHI Crema Helado Noku 6u Fruta Pasion,3.9,"(18,57€/KILO)",,https://www.ahorramas.com/mochi-crema-helado-noku-6u-fruta-pasion-87206.html,congelados
,Helado Calippo Frigo lima-limón 5 uds,4.99,"(9,50€/LITRO)",,https://www.ahorramas.com/helado-calippo-frigo-lima-limon-5-uds-77673.html,congelados
,Helado Magnum after dinner frac 8 uds,5.49,"(19,61€/LITRO)",,https://www.ahorramas.com/helado-magnum-after-dinner-frac-8-uds-63471.html,congelados
,Helado de tarrina kinder bueno chocolate de 455 ml,5.99,"(13,16€/LITRO)",,https://www.ahorramas.com/helado-de-tarrina-kinder-bueno-chocolate-de-455-ml-97785.html,congelados
,Helado mini Maxibon con 5 más 1 unidades classic Nestlé,4.5,"(9,38€/LITRO)",,https://www.ahorramas.com/helado-mini-maxibon-con-5-mas-1-unidades-classic-nestle-97943.html,congelados
,Leche Asturiana 1l semidesnatada,1.13,"(1,13€/LITRO)|(1,17€/LITRO)",,https://www.ahorramas.com/leche-asturiana-1l-semidesnatada-46423.html,lacteos
,Leche Puleva calcio 1l desnatada,1.29,"(1,29€/LITRO)|(1,59€/LITRO)",,https://www.ahorramas.com/leche-puleva-calcio-1l-desnatada-53803.html,lacteos
,Leche Asturiana 1l entera,1.24,"(1,24€/LITRO)|(1,29€/LITRO)",,https://www.ahorramas.com/leche-asturiana-1l-entera-46422.html,lacteos
,Petit Danonino pack 6 fresa,1.45,"(4,83€/KILO)|(5,63€/KILO)",,https://www.ahorramas.com/petit-danonino-pack-6-fresa-2588.html,lacteos
,Leche Puleva calcio 1l entera,1.29,"(1,29€/LITRO)|(1,59€/LITRO)",,https://www.ahorramas.com/leche-puleva-calcio-1l-entera-53805.html,lacteos
,Leche Asturiana 1l desnatada,1.09,"(1,09€/LITRO)|(1,13€/LITRO)",,https://www.ahorramas.com/leche-asturiana-1l-desnatada-46424.html,lacteos
,Bífidus probiótico Activia desnatado 0% materia grasa pack 4 melocotón,2.99,"(6,23€/KILO)",,https://www.ahorramas.com/bifidus-probiotico-activia-desnatado-0-materia-grasa-pack-4-melocoton-76542.html,lacteos
,Bebida láctea desnatada con colágeno vita calcio Puleva 1l,1.29,"(1,29€/LITRO)|(1,69€/LITRO)",,https://www.ahorramas.com/bebida-lactea-desnatada-con-colageno-vita-calcio-puleva-1l-81549.html,lacteos
,Yogur estilo griego Oikos pack 4 natural,2.99,"(6,80€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-oikos-pack-4-natural-55055.html,lacteos
,"Leche Asturiana 2,2l entera",2.55,"(1,16€/LITRO)|(1,22€/LITRO)",,https://www.ahorramas.com/leche-asturiana-22l-entera-5916.html,lacteos
,Postre Alpro Danone 400G Coco,2.25,"(5,63€/KILO)",,https://www.ahorramas.com/postre-alpro-danone-400g-coco-73302.html,lacteos
,Bífidus Activia fibra pack 4 avena y nueces,2.39,"(5,20€/KILO)|(6,50€/KILO)",,https://www.ahorramas.com/bifidus-activia-fibra-pack-4-avena-y-nueces-26265.html,lacteos
,Kéfir Nestlé pack 6 natural,2.49,"(4,15€/KILO)|(5,82€/KILO)",,https://www.ahorramas.com/kefir-nestle-pack-6-natural-23187.html,lacteos
,Bífidus probiótico Activia desnatado 0% materia grasa pack 4 lima limón,2.99,"(6,23€/KILO)",,https://www.ahorramas.com/bifidus-probiotico-activia-desnatado-0-materia-grasa-pack-4-lima-limon-30472.html,lacteos
,Yogur estilo griego Oikos pack 4 stracciatella,2.99,"(6,80€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-oikos-pack-4-stracciatella-44066.html,lacteos
,Bífidus Activia pack 4 pera,2.99,"(6,23€/KILO)",,https://www.ahorramas.com/bifidus-activia-pack-4-pera-72599.html,lacteos
,Petit Danonino pack 6 fresa y plátano,1.45,"(4,83€/KILO)|(5,63€/KILO)",,https://www.ahorramas.com/petit-danonino-pack-6-fresa-y-platano-6218.html,lacteos
,Leche sin lactosa Pascual 1l semidesnatada,1.29,"(1,29€/LITRO)|(1,55€/LITRO)",,https://www.ahorramas.com/leche-sin-lactosa-pascual-1l-semidesnatada-82938.html,lacteos
,Alpro Avena sin azúcar 1L,1.99,"(1,99€/LITRO)",,https://www.ahorramas.com/alpro-avena-sin-azucar-1l-28797.html,lacteos
,Bebida láctea Danacol colesterol pack 6 fresa,4.12,"(6,87€/KILO)|(7,48€/KILO)",,https://www.ahorramas.com/bebida-lactea-danacol-colesterol-pack-6-fresa-68696.html,lacteos
,Nata montada ligera en spray Asturiana 250 gr + 10%,2.49,"(9,05€/KILO)|(10,36€/KILO)",,https://www.ahorramas.com/nata-montada-ligera-en-spray-asturiana-250-gr-10-56845.html,lacteos
,Leche evaporada Nestlé Ideal 525g parcialmente desnatada,2.15,"(4,10€/KILO)|(4,93€/KILO)",,https://www.ahorramas.com/leche-evaporada-nestle-ideal-525g-parcialmente-desnatada-254.html,lacteos
,Bífidus probiótico Activia desnatado 0% materia grasa pack 8 natural,3.3,"(3,44€/KILO)|(4,05€/KILO)",,https://www.ahorramas.com/bifidus-probiotico-activia-desnatado-0-materia-grasa-pack-8-natural-82416.html,lacteos
,Kefír Activia 345gr natural,1.99,"(5,77€/KILO)",,https://www.ahorramas.com/kefir-activia-345gr-natural-72252.html,lacteos
,"Bebida De Almendras UHT con calcio y vitaminas ""Zero""",2.09,"(2,09€/LITRO)",,https://www.ahorramas.com/bebida-de-almendras-uht-con-calcio-y-vitaminas-zero-74281.html,lacteos
,Postre Alpro Danone 400G Arándanos,2.25,"(5,63€/KILO)",,https://www.ahorramas.com/postre-alpro-danone-400g-arandanos-72768.html,lacteos
,Kefir activia con sabor a melocotón y maracuyá 380g Activia,1.99,"(5,24€/KILO)",,https://www.ahorramas.com/kefir-activia-con-sabor-a-melocoton-y-maracuya-380g-activia-88001.html,lacteos
,Bebida láctea Danacol colesterol pack 6 natural,4.12,"(6,87€/KILO)|(7,48€/KILO)",,https://www.ahorramas.com/bebida-lactea-danacol-colesterol-pack-6-natural-68697.html,lacteos
,Petit líquido Bebedino Danonino pack 4 fresa,2.29,"(5,72€/KILO)|(6,47€/KILO)",,https://www.ahorramas.com/petit-liquido-bebedino-danonino-pack-4-fresa-4545.html,lacteos
,Materia grasa vegetal Pro-Activ para untar sabor mantequilla,2.69,"(11,96€/KILO)|(14,18€/KILO)",,https://www.ahorramas.com/materia-grasa-vegetal-pro-activ-para-untar-sabor-mantequilla-7296.html,lacteos
,Flan de huevo Dhul pack 4 al baño maria,2.65,"(6,02€/KILO)|(7,25€/KILO)",,https://www.ahorramas.com/flan-de-huevo-dhul-pack-4-al-bano-maria-61996.html,lacteos
,Bífidus probiótico Activia desnatado 0% materia grasa pack 4 piña,2.99,"(6,23€/KILO)",,https://www.ahorramas.com/bifidus-probiotico-activia-desnatado-0-materia-grasa-pack-4-pina-51027.html,lacteos
,Bebida sabor plátano Lindahls Nestlé 345g pro+,2.39,"(6,93€/KILO)",,https://www.ahorramas.com/bebida-sabor-platano-lindahls-nestle-345g-pro-72044.html,lacteos
,Leche condensada La Lechera botella sirve fácil 450g,3.09,"(6,87€/KILO)|(8,11€/KILO)",,https://www.ahorramas.com/leche-condensada-la-lechera-botella-sirve-facil-450g-56661.html,lacteos
,Materia grasa vegetal para untar Pro-Activ 225gr original,2.69,"(11,96€/KILO)|(14,18€/KILO)",,https://www.ahorramas.com/materia-grasa-vegetal-para-untar-pro-activ-225gr-original-54209.html,lacteos
,Postre Soja Alpro 400G Manzana,2.55,"(6,37€/KILO)",,https://www.ahorramas.com/postre-soja-alpro-400g-manzana-87913.html,lacteos
,Batido ColaCao shake 200ml,1.0,"(5,00€/LITRO)|(8,75€/LITRO)",,https://www.ahorramas.com/batido-colacao-shake-200ml-34335.html,lacteos
,Bebida de soja omega 3 Vivesoy 1l,1.95,"(1,95€/LITRO)|(2,25€/LITRO)",,https://www.ahorramas.com/bebida-de-soja-omega-3-vivesoy-1l-95779.html,lacteos
,Leche condensada La Lechera 450g desnatada sirve fácil,3.09,"(6,87€/KILO)|(8,11€/KILO)",,https://www.ahorramas.com/leche-condensada-la-lechera-450g-desnatada-sirve-facil-62849.html,lacteos
,Nata montada azucarada sin lactosa Asturiana spray 250g + 25g,2.49,"(9,05€/KILO)|(10,36€/KILO)",,https://www.ahorramas.com/nata-montada-azucarada-sin-lactosa-asturiana-spray-250g-25g-38859.html,lacteos
,Bebida láctea cremosa lateado pascual 230ml café arábica,1.0,"(4,35€/LITRO)|(6,48€/LITRO)",,https://www.ahorramas.com/bebida-lactea-cremosa-lateado-pascual-230ml-cafe-arabica-78459.html,lacteos
,Leche Alipende 1l semidesnatada,0.84,"(0,84€/LITRO)",,https://www.ahorramas.com/leche-alipende-1l-semidesnatada-70865.html,lacteos
,Leche Alipende 1l entera,0.96,"(0,96€/LITRO)",,https://www.ahorramas.com/leche-alipende-1l-entera-70864.html,lacteos
,Leche Alipende 1l desnatada,0.82,"(0,82€/LITRO)",,https://www.ahorramas.com/leche-alipende-1l-desnatada-70866.html,lacteos
,Leche sin lactosa Alipende 1l desnatada,0.91,"(0,91€/LITRO)",,https://www.ahorramas.com/leche-sin-lactosa-alipende-1l-desnatada-85116.html,lacteos
,Leche sin lactosa Alipende 1l semidesnatada,0.94,"(0,94€/LITRO)",,https://www.ahorramas.com/leche-sin-lactosa-alipende-1l-semidesnatada-85119.html,lacteos
,Nata para cocinar Alipende pack 3 ligera,1.85,"(3,08€/LITRO)",,https://www.ahorramas.com/nata-para-cocinar-alipende-pack-3-ligera-30037.html,lacteos
,Yogur estilo griego Alipende pack 6 natural 750g,1.55,"(2,07€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-alipende-pack-6-natural-750g-84625.html,lacteos
,Yogur Danone pack 8 natural,1.99,"(2,07€/KILO)",,https://www.ahorramas.com/yogur-danone-pack-8-natural-2188.html,lacteos
,Leche Río 1l entera,1.19,"(1,19€/LITRO)",,https://www.ahorramas.com/leche-rio-1l-entera-68442.html,lacteos
,Natillas de chocolate Alipende pack 4 125g,1.05,"(2,10€/KILO)",,https://www.ahorramas.com/natillas-de-chocolate-alipende-pack-4-125g-84800.html,lacteos
,Yogur estilo griego Fageda pack 4,2.89,"(5,78€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-fageda-pack-4-72499.html,lacteos
,Leche entera en brick de 200ml Asturiana,2.35,"(1,96€/LITRO)",,https://www.ahorramas.com/leche-entera-en-brick-de-200ml-asturiana-87068.html,lacteos
,Bífidus Activia desnatado 0% materia grasa pack 4 sabor frutas silvestres,2.69,"(5,85€/KILO)",,https://www.ahorramas.com/bifidus-activia-desnatado-0-materia-grasa-pack-4-sabor-frutas-silvestres-8488.html,lacteos
,Flan de vainilla Alipende pack 600g,1.1,"(1,83€/KILO)",,https://www.ahorramas.com/flan-de-vainilla-alipende-pack-600g-83066.html,lacteos
,Bebida De Soja Calcio Alipende 1 litro,0.65,"(0,65€/LITRO)",,https://www.ahorramas.com/bebida-de-soja-calcio-alipende-1-litro-85220.html,lacteos
,Postre copa chocolate y nata Alipende pack 4,1.4,"(3,04€/KILO)",,https://www.ahorramas.com/postre-copa-chocolate-y-nata-alipende-pack-4-72796.html,lacteos
,Fruta con leche tropical Alipende pack 6,1.2,"(1,00€/LITRO)",,https://www.ahorramas.com/fruta-con-leche-tropical-alipende-pack-6-44816.html,lacteos
,Leche Alipende calcio 1l semidesnatada,1.05,"(1,05€/LITRO)",,https://www.ahorramas.com/leche-alipende-calcio-1l-semidesnatada-85246.html,lacteos
,Yogur griego ligero Margui 1 kg Natural,2.3,"(2,30€/KILO)",,https://www.ahorramas.com/yogur-griego-ligero-margui-1-kg-natural-70832.html,lacteos
,Actimel pack 12 sabor fresa,5.99,"(4,99€/KILO)",,https://www.ahorramas.com/actimel-pack-12-sabor-fresa-76666.html,lacteos
,Leche sin lactosa Asturiana 1l entera,1.38,"(1,38€/LITRO)",,https://www.ahorramas.com/leche-sin-lactosa-asturiana-1l-entera-29608.html,lacteos
,Yogur colado sin azúcar añadido receta griega Fage 0% materia grasa 450g,3.69,"(8,20€/KILO)",,https://www.ahorramas.com/yogur-colado-sin-azucar-anadido-receta-griega-fage-0-materia-grasa-450g-97558.html,lacteos
,Yogur estilo griego Alipende pack 6 azucarado 750g,1.6,"(2,13€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-alipende-pack-6-azucarado-750g-84626.html,lacteos
,Yogur natural azucarado pack 6 Alipende,1.05,"(1,40€/KILO)",,https://www.ahorramas.com/yogur-natural-azucarado-pack-6-alipende-88167.html,lacteos
,Yogur pack 4 con sabor a coco Alipende,0.75,"(1,50€/KILO)",,https://www.ahorramas.com/yogur-pack-4-con-sabor-a-coco-alipende-88168.html,lacteos
,Batido Alipende pack 6 vainilla200ml,1.55,"(1,29€/LITRO)",,https://www.ahorramas.com/batido-alipende-pack-6-vainilla200ml-82359.html,lacteos
,Gelatina proteica Alipende 4 unidades Frutos rojos,1.55,"(3,88€/KILO)",,https://www.ahorramas.com/gelatina-proteica-alipende-4-unidades-frutos-rojos-86191.html,lacteos
,Kéfir 0% MG Pastoret 500g leche de vaca de pasto,2.35,"(4,70€/KILO)",,https://www.ahorramas.com/kefir-0-mg-pastoret-500g-leche-de-vaca-de-pasto-47696.html,lacteos
,Yogur líquido Alipende 1kg piña coco,1.5,"(1,50€/KILO)",,https://www.ahorramas.com/yogur-liquido-alipende-1kg-pina-coco-40776.html,lacteos
,Bífidus Activia cremoso pack 4 sabor coco,2.69,"(5,85€/KILO)",,https://www.ahorramas.com/bifidus-activia-cremoso-pack-4-sabor-coco-8490.html,lacteos
,Bebida de soja ligera Alpro 1l,1.99,"(1,99€/LITRO)",,https://www.ahorramas.com/bebida-de-soja-ligera-alpro-1l-55871.html,lacteos
,Yogur líquido Alipende pack 4 fresa plátano,1.7,"(2,13€/KILO)",,https://www.ahorramas.com/yogur-liquido-alipende-pack-4-fresa-platano-85057.html,lacteos
,Yogur estilo griego Danone pack 4 stracciatella,1.69,"(3,84€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-danone-pack-4-stracciatella-72468.html,lacteos
,Yogur estilo griego Alipende pack 4 manzana y canela,1.7,"(3,40€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-alipende-pack-4-manzana-y-canela-44303.html,lacteos
,Yogur proteínas alipende 4 unidades stracciatella,1.55,"(3,23€/KILO)",,https://www.ahorramas.com/yogur-proteinas-alipende-4-unidades-stracciatella-85744.html,lacteos
,Yogur estilo griego Danone pack 4 natural,1.49,"(3,39€/KILO)",,https://www.ahorramas.com/yogur-estilo-griego-danone-pack-4-natural-72467.html,lacteos
,Gelatina Alitende Pack 6 Fresa,1.0,"(1,67€/KILO)",,https://www.ahorramas.com/gelatina-alitende-pack-6-fresa-85400.html,lacteos
,Yogur Danone Pack 4 Galleta,1.0,"(2,08€/KILO)",,https://www.ahorramas.com/yogur-danone-pack-4-galleta-72887.html,lacteos
,Gelatina light Alipende Pack 6 Sabores,1.0,"(1,67€/KILO)",,https://www.ahorramas.com/gelatina-light-alipende-pack-6-sabores-85403.html,lacteos
,Mantequilla ligera sin lactosa Asturiana 250g,3.85,"(15,40€/KILO)",,https://www.ahorramas.com/mantequilla-ligera-sin-lactosa-asturiana-250g-47174.html,lacteos
,Natillas Danet pack 4 chocolate,1.94,"(4,04€/KILO)",,https://www.ahorramas.com/natillas-danet-pack-4-chocolate-71267.html,lacteos
,Mantequilla Únicla lata premium 250 gr,4.39,"(17,56€/KILO)",,https://www.ahorramas.com/mantequilla-unicla-lata-premium-250-gr-66821.html,lacteos
,Materia grasa vegetal para untar Ligeresa 250g,1.89,"(7,56€/KILO)",,https://www.ahorramas.com/materia-grasa-vegetal-para-untar-ligeresa-250g-44023.html,lacteos
,Yogur bifidus 00% sin azúcar añadido con piña Alipende pack 4,1.3,"(2,60€/KILO)",,https://www.ahorramas.com/yogur-bifidus-00-sin-azucar-anadido-con-pina-alipende-pack-4-86678.html,lacteos
,Yogur griego fresa 110g Pack 4,1.69,"(3,84€/KILO)",,https://www.ahorramas.com/yogur-griego-fresa-110g-pack-4-70058.html,lacteos
,Mantequilla pastilla Asturiana 125gr Tradicional,1.95,"(15,60€/KILO)",,https://www.ahorramas.com/mantequilla-pastilla-asturiana-125gr-tradicional-42808.html,lacteos
,Crema bombón Clesa pack 4,1.6,"(3,20€/KILO)",,https://www.ahorramas.com/crema-bombon-clesa-pack-4-52568.html,lacteos
,Actimel 0% MG pack 6 natural,3.99,"(6,65€/KILO)",,https://www.ahorramas.com/actimel-0-mg-pack-6-natural-54228.html,lacteos
,Yogur proteínas Danone pack 4 stracciatella,1.99,"(4,97€/KILO)",,https://www.ahorramas.com/yogur-proteinas-danone-pack-4-stracciatella-72473.html,lacteos
,Mantequilla Asturiana 500g,6.55,"(13,10€/KILO)",,https://www.ahorramas.com/mantequilla-asturiana-500g-38376.html,lacteos
,Leche condensada sirvefacil Alipende 450g,2.6,"(5,78€/KILO)",,https://www.ahorramas.com/leche-condensada-sirvefacil-alipende-450g-86695.html,lacteos
,Yopro Proteína Danone Pack 4 Sabor Fresa,2.99,"(6,23€/KILO)",,https://www.ahorramas.com/yopro-proteina-danone-pack-4-sabor-fresa-87977.html,lacteos
,Bebida De Soja Light Alipende 1L,0.75,"(0,75€/LITRO)",,https://www.ahorramas.com/bebida-de-soja-light-alipende-1l-85221.html,lacteos
,Leche sin lactosa Asturiana 1L suprema desnatada,1.45,"(1,45€/LITRO)",,https://www.ahorramas.com/leche-sin-lactosa-asturiana-1l-suprema-desnatada-38359.html,lacteos
,Bebida de almendras Alpro 1l,2.09,"(2,09€/LITRO)",,https://www.ahorramas.com/bebida-de-almendras-alpro-1l-52817.html,lacteos
,Yogur colado sin azúcar añadido receta griega Fage 5% materia grasa 450g,3.69,"(8,20€/KILO)",,https://www.ahorramas.com/yogur-colado-sin-azucar-anadido-receta-griega-fage-5-materia-grasa-450g-97559.html,lacteos
,Skyr alto en Proteina Danone Pack 4 Natural,2.49,"(6,23€/KILO)",,https://www.ahorramas.com/skyr-alto-en-proteina-danone-pack-4-natural-87987.html,lacteos
,Leche sin lactosa Asturiana 1L suprema semidesnatada,1.49,"(1,49€/LITRO)",,https://www.ahorramas.com/leche-sin-lactosa-asturiana-1l-suprema-semidesnatada-29607.html,lacteos
,Batido Alipende pack 6 fresa 200ml,1.55,"(1,29€/LITRO)",,https://www.ahorramas.com/batido-alipende-pack-6-fresa-200ml-82360.html,lacteos
,Bebida láctea vainilla proteínas Margui 350gr,1.35,"(4,09€/LITRO)",,https://www.ahorramas.com/bebida-lactea-vainilla-proteinas-margui-350gr-31937.html,lacteos
,Yogur líquido proteina Margui 400 gr Tropical,1.59,"(3,98€/KILO)",,https://www.ahorramas.com/yogur-liquido-proteina-margui-400-gr-tropical-73224.html,lacteos
,Yogur de oveja Yaranza 140g natural,1.35,"(9,64€/KILO)",,https://www.ahorramas.com/yogur-de-oveja-yaranza-140g-natural-2967.html,lacteos
,Bebida de avena Vivesoy 1l,1.95,"(1,95€/LITRO)",,https://www.ahorramas.com/bebida-de-avena-vivesoy-1l-83298.html,lacteos
,Batido Cacaolat 1l cacao +50% gratis,2.6,"(1,73€/LITRO)",,https://www.ahorramas.com/batido-cacaolat-1l-cacao-50-gratis-64098.html,lacteos
,Bebida de coco sin azúcar Alpro 1l,2.29,"(2,29€/LITRO)",,https://www.ahorramas.com/bebida-de-coco-sin-azucar-alpro-1l-68478.html,lacteos
,Café latte macchiato sin azúcar añadido Alipende 250 ml,0.85,"(3,40€/LITRO)",,https://www.ahorramas.com/cafe-latte-macchiato-sin-azucar-anadido-alipende-250-ml-86394.html,lacteos
,Yogur desnatado Vitalinea pack 4 fresas,2.29,"(4,58€/KILO)",,https://www.ahorramas.com/yogur-desnatado-vitalinea-pack-4-fresas-55040.html,lacteos
,Fruta con leche tropical Alipende 1l,0.95,"(0,95€/LITRO)",,https://www.ahorramas.com/fruta-con-leche-tropical-alipende-1l-33106.html,lacteos
,Yogur Griego Danone Pack 4 Manzana Y Canela,1.69,"(3,84€/KILO)",,https://www.ahorramas.com/yogur-griego-danone-pack-4-manzana-y-canela-87982.html,lacteos
,Yogur sin lactosa Kaiku pack 4 natural,1.9,"(3,80€/KILO)",,https://www.ahorramas.com/yogur-sin-lactosa-kaiku-pack-4-natural-26057.html,lacteos
,"Leche fresca sin lactosa El Torrejón 1,5l semidesnatada",1.75,"(1,17€/LITRO)",,https://www.ahorramas.com/leche-fresca-sin-lactosa-el-torrejon-15l-semidesnatada-2130.html,lacteos
,Natillas Proteinas Danone Pack 4 Chocolate,1.99,"(4,15€/KILO)",,https://www.ahorramas.com/natillas-proteinas-danone-pack-4-chocolate-59715.html,lacteos
,Bebida de avena con café La Ve Vivida 230 ml,0.95,"(4,13€/LITRO)",,https://www.ahorramas.com/bebida-de-avena-con-cafe-la-ve-vivida-230-ml-68927.html,lacteos
,Nata para montar Asturiana 500ml,2.85,"(5,70€/LITRO)",,https://www.ahorramas.com/nata-para-montar-asturiana-500ml-47175.html,lacteos
,Arroz con leche sin gluten Los Caserinos 200g,1.99,"(9,95€/KILO)",,https://www.ahorramas.com/arroz-con-leche-sin-gluten-los-caserinos-200g-2972.html,lacteos
,Yogur líquido Alipende 1kg fresa,1.5,"(1,50€/KILO)",,https://www.ahorramas.com/yogur-liquido-alipende-1kg-fresa-40773.html,lacteos
